# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2009-04-03T00:00:00.0/2009-04-04T00:00:00.0;8625.3604;6853.1870;6121.1094;732.0778;10063.3252;6412.6802;5253.0835;1159.5969;7787.6167;0.9868
2009-04-04T00:00:00.0/2009-04-05T00:00:00.0;8568.1973;6875.7954;6254.2964;621.4991;10430.9736;6541.4624;5544.0840;997.3787;8445.3789;0.9878
2009-04-05T00:00:00.0/2009-04-06T00:00:00.0;8511.1152;6752.4966;5805.5547;946.9418;9556.3779;6420.5010;5240.8516;1179.6494;7859.9341;0.9878
2009-04-06T00:00:00.0/2009-04-07T00:00:00.0;8454.0195;6636.9277;5664.4565;972.4708;9250.0312;6465.5044;5426.6504;1038.8541;8243.5898;0.9885
2009-04-07T00:00:00.0/2009-04-08T00:00:00.0;8397.0527;6369.8413;4839.3281;1530.5129;7772.4849;5496.4751;3613.4802;1882.9948;4895.9175;0.9889
2009-04-08T00:00:00.0/2009-04-09T00:00:00.0;8340.1533;6492.8975;5776.1182;716.7793;9662.5791;4923.7188;2576.4629;2347.2556;3532.4014;0.9840
2009-04-09T00:00:00.0/2009-04-10T00:00:00.0;8283.3350;6353.1567;5252.1821;1100.9746;8618.8652;3265.7856;792.5021;2473.2834;1031.4131;0.9847
2009-04-10T00:00:00.0/2009-04-11T00:00:00.0;8226.6709;6417.8408;5462.5161;955.3249;9059.5186;5687.5811;3899.9031;1787.6782;5718.4878;0.9851
2009-04-11T00:00:00.0/2009-04-12T00:00:00.0;8170.1240;6342.8198;5437.4575;905.3627;9087.6074;5558.5488;4009.0583;1549.4902;5716.0786;0.9806
2009-04-12T00:00:00.0/2009-04-13T00:00:00.0;8113.7773;6328.9663;5504.7012;824.2654;9290.0137;5617.9297;4268.4863;1349.4432;6106.3491;0.9809
2009-04-13T00:00:00.0/2009-04-14T00:00:00.0;8057.5830;6329.3853;5570.0698;759.3154;9497.0225;5751.5806;4484.5327;1267.0481;6637.6084;0.9816
2009-04-14T00:00:00.0/2009-04-15T00:00:00.0;8001.6357;6303.4517;5554.3242;749.1273;9482.1152;5865.7822;4722.0166;1143.7656;7301.0513;0.9819
2009-04-15T00:00:00.0/2009-04-16T00:00:00.0;7945.8774;6339.3955;5647.5444;691.8510;9738.8213;5394.3188;3734.4497;1659.8691;5533.1143;0.9826
2009-04-16T00:00:00.0/2009-04-17T00:00:00.0;7890.4116;6093.8369;5098.3135;995.5235;8659.4277;4661.2554;2697.5081;1963.7473;3921.4182;0.9833
2009-04-17T00:00:00.0/2009-04-18T00:00:00.0;7835.1733;6117.8667;5395.9937;721.8730;9332.4736;5204.0566;3746.9814;1457.0752;5562.0566;0.9160
2009-04-18T00:00:00.0/2009-04-19T00:00:00.0;7780.2720;5951.3950;4990.7192;960.6760;8540.4580;5292.1572;4031.9976;1260.1597;5871.5938;0.9840
2009-04-19T00:00:00.0/2009-04-20T00:00:00.0;7725.6387;6021.1255;5386.7363;634.3895;9484.6406;3358.1875;1034.6000;2323.5874;1374.3556;0.9847
2009-04-20T00:00:00.0/2009-04-21T00:00:00.0;7671.4336;6004.7827;5256.7515;748.0312;9231.0078;4295.3442;2094.6765;2200.6675;3086.2566;0.9847
2009-04-21T00:00:00.0/2009-04-22T00:00:00.0;7617.5005;5825.2046;4794.6372;1030.5674;8295.1504;5017.4199;3630.1270;1387.2927;5342.5376;0.9854
2009-04-22T00:00:00.0/2009-04-23T00:00:00.0;7563.9937;6012.1460;5440.4429;571.7029;9778.7871;5349.0220;4402.2266;946.7957;6517.3896;0.9858
2009-04-23T00:00:00.0/2009-04-24T00:00:00.0;7510.8394;5819.6191;4984.2407;835.3785;8865.5059;5688.6602;4804.0576;884.6026;8051.4248;0.9865
2009-04-24T00:00:00.0/2009-04-25T00:00:00.0;7458.1548;5856.6724;5276.1055;580.5665;9568.7871;4101.9878;2118.1960;1983.7915;3091.0159;0.9868
2009-04-25T00:00:00.0/2009-04-26T00:00:00.0;7405.8657;5824.3218;5126.4917;697.8303;9212.9600;4611.6938;2952.1978;1659.4962;4540.2979;0.9875
2009-04-26T00:00:00.0/2009-04-27T00:00:00.0;7354.0874;5673.3965;4927.3057;746.0908;8806.3545;4325.6216;2582.5659;1743.0557;3750.3452;0.9878
2009-04-27T00:00:00.0/2009-04-28T00:00:00.0;7302.7939;5690.9409;4780.2559;910.6851;8520.6113;4338.8799;2470.7148;1868.1648;3779.0684;0.9882
2009-04-28T00:00:00.0/2009-04-29T00:00:00.0;7252.0210;5562.7266;4524.4888;1038.2377;8029.6460;5249.0679;4046.2700;1202.7977;6402.0347;0.9885
2009-04-29T00:00:00.0/2009-04-30T00:00:00.0;7201.7305;5699.7412;5089.8447;609.8965;9395.3691;5273.5273;4339.7031;933.8240;6779.3740;0.9844
2009-04-30T00:00:00.0/2009-05-01T00:00:00.0;7152.0283;5601.4702;4914.8857;686.5843;9054.2559;4703.8843;3165.6052;1538.2792;4792.0576;0.9844
2009-05-01T00:00:00.0/2009-05-02T00:00:00.0;7102.8506;5591.3789;5015.0430;576.3361;9304.6064;5297.3320;4574.3174;723.0149;7409.8120;0.9851
2009-05-02T00:00:00.0/2009-05-03T00:00:00.0;7054.3550;5402.8735;4515.8774;886.9962;8280.0020;5107.8896;3997.4177;1110.4722;6778.0029;0.9799
2009-05-03T00:00:00.0/2009-05-04T00:00:00.0;7006.3882;5662.7271;5126.0054;536.7218;9694.0967;5508.6113;4859.8003;648.8108;8616.1602;0.9806
2009-05-04T00:00:00.0/2009-05-05T00:00:00.0;6959.0796;5498.6294;4924.5073;574.1217;9329.2549;5229.4941;4559.6191;669.8749;7551.6528;0.9809
2009-05-05T00:00:00.0/2009-05-06T00:00:00.0;6912.4238;5367.1118;4724.3110;642.8007;8901.0400;4459.4268;3447.9702;1011.4564;5403.2837;0.9812
2009-05-06T00:00:00.0/2009-05-07T00:00:00.0;6866.4355;5316.1538;4475.2617;840.8924;8311.5518;4909.1616;3823.8562;1085.3053;6125.8145;0.9816
2009-05-07T00:00:00.0/2009-05-08T00:00:00.0;6821.0913;5373.8438;4641.6514;732.1920;8726.1885;4911.6157;3946.8374;964.7785;6323.4868;0.9823
2009-05-08T00:00:00.0/2009-05-09T00:00:00.0;6776.5156;5380.5098;4742.3164;638.1935;9059.5264;5231.0391;4519.4863;711.5527;8037.4189;0.9823
2009-05-09T00:00:00.0/2009-05-10T00:00:00.0;6732.6025;5380.4956;4620.9194;759.5763;8789.9082;5229.2427;4379.3945;849.8482;7939.5957;0.9778
2009-05-10T00:00:00.0/2009-05-11T00:00:00.0;6689.3940;5400.9707;4814.2344;586.7361;9331.9375;5303.6187;4690.5220;613.0968;8708.5674;0.9837
2009-05-11T00:00:00.0/2009-05-12T00:00:00.0;6647.0518;5321.6562;4623.2046;698.4519;8937.4814;5255.1543;4563.3799;691.7746;8502.0908;0.9837
2009-05-12T00:00:00.0/2009-05-13T00:00:00.0;6605.3740;5160.6099;4567.4976;593.1122;8919.8496;4931.4868;4183.0117;748.4749;7518.5659;0.9792
2009-05-13T00:00:00.0/2009-05-14T00:00:00.0;6564.5830;5195.8252;4633.3784;562.4467;9075.0469;4668.3818;3379.8643;1288.5175;5701.4800;0.9844
2009-05-14T00:00:00.0/2009-05-15T00:00:00.0;6524.5005;5118.3271;4554.9189;563.4081;8968.9609;3376.5569;1690.3617;1686.1953;2517.8311;0.9851
2009-05-15T00:00:00.0/2009-05-16T00:00:00.0;6485.3208;5050.8052;4377.6006;673.2047;8588.4053;3792.4761;1487.3048;2305.1714;2962.2676;0.9851
2009-05-16T00:00:00.0/2009-05-17T00:00:00.0;6446.8955;4997.5142;4289.2104;708.3037;8396.7646;4524.1562;3649.5208;874.6356;6092.2017;0.9861
2009-05-17T00:00:00.0/2009-05-18T00:00:00.0;6409.4004;5071.2959;4588.4102;482.8854;9220.9834;4858.5913;4150.8325;707.7585;7665.4565;0.9861
2009-05-18T00:00:00.0/2009-05-19T00:00:00.0;6372.6919;4945.0347;4365.2031;579.8317;8738.8867;4320.4131;3180.6265;1139.7867;5323.2705;0.9865
2009-05-19T00:00:00.0/2009-05-20T00:00:00.0;6336.9468;4852.7290;3798.2988;1054.4302;7344.6489;2736.5266;487.8238;2248.7029;772.1224;0.9812
2009-05-20T00:00:00.0/2009-05-21T00:00:00.0;6302.0137;4814.9521;3950.9207;864.0317;7718.8955;4348.6182;3193.7134;1154.9045;5343.9150;0.9872
2009-05-21T00:00:00.0/2009-05-22T00:00:00.0;6268.0815;4866.6562;4163.8521;702.8041;8294.3535;4638.7324;3789.5850;849.1475;6986.3052;0.9872
2009-05-22T00:00:00.0/2009-05-23T00:00:00.0;6235.0317;4998.7056;4503.3462;495.3593;9199.9824;4866.7593;4282.8599;583.8994;8339.4492;0.9823
2009-05-23T00:00:00.0/2009-05-24T00:00:00.0;6202.9180;4902.1167;4272.2168;629.8998;8606.1768;4793.7026;4114.5400;679.1630;7964.6035;0.9878
2009-05-24T00:00:00.0/2009-05-25T00:00:00.0;6171.7749;4863.4897;4316.4004;547.0892;8810.5684;4675.9985;3989.6804;686.3182;7692.1616;0.9830
2009-05-25T00:00:00.0/2009-05-26T00:00:00.0;6141.6206;4855.3105;4165.9238;689.3864;8411.6377;4509.7192;3408.8191;1100.9004;6464.4702;0.9830
2009-05-26T00:00:00.0/2009-05-27T00:00:00.0;6112.3789;4687.4727;3865.3086;822.1641;7726.3281;2372.5815;343.3458;2029.2357;578.2250;0.9785
2009-05-27T00:00:00.0/2009-05-28T00:00:00.0;6084.2085;4687.2612;3947.9243;739.3369;8036.3496;2850.7058;662.0070;2188.6987;1072.6687;0.9837
2009-05-28T00:00:00.0/2009-05-29T00:00:00.0;6057.0117;4688.2056;3847.3818;840.8237;7755.8472;2435.7952;574.6570;1861.1381;913.6409;0.9840
2009-05-29T00:00:00.0/2009-05-30T00:00:00.0;6030.8540;4677.5059;3903.4309;774.0750;7957.8174;3790.0264;2291.4075;1498.6188;3876.9888;0.9788
2009-05-30T00:00:00.0/2009-05-31T00:00:00.0;6005.6934;4792.9004;4186.8403;606.0602;8655.3691;4563.8843;3798.2795;765.6046;7047.9316;0.9792
2009-05-31T00:00:00.0/2009-06-01T00:00:00.0;5981.5703;4868.4321;4342.3101;526.1224;9083.7900;4684.4702;4010.8411;673.6292;7756.7671;0.9795
2009-06-01T00:00:00.0/2009-06-02T00:00:00.0;5958.5015;4635.9585;3767.2236;868.7350;7662.0991;4186.3335;2870.5146;1315.8188;5250.2144;0.9799
2009-06-02T00:00:00.0/2009-06-03T00:00:00.0;5936.5205;4704.9873;4163.1982;541.7886;8735.4102;4306.4600;3432.8052;873.6548;6320.6787;0.9694
2009-06-03T00:00:00.0/2009-06-04T00:00:00.0;5915.5659;4744.8501;4071.6785;673.1719;8457.2861;4569.7002;3768.8904;800.8101;7421.2739;0.9802
2009-06-04T00:00:00.0/2009-06-05T00:00:00.0;5895.7231;4815.3335;4270.9165;544.4167;8996.2725;3906.6638;2108.8354;1797.8282;3795.6121;0.9802
2009-06-05T00:00:00.0/2009-06-06T00:00:00.0;5876.9150;4652.5825;4135.0405;517.5417;8741.1562;3135.0779;680.6460;2454.4319;1195.0408;0.9806
2009-06-06T00:00:00.0/2009-06-07T00:00:00.0;5859.2437;4595.3228;3879.4470;715.8756;8063.3389;3997.3071;2522.6423;1474.6646;4516.3296;0.9806
2009-06-07T00:00:00.0/2009-06-08T00:00:00.0;5842.6528;4702.9346;4252.1030;450.8314;9074.6973;4254.8755;3089.0613;1165.8141;6109.2236;0.9753
2009-06-08T00:00:00.0/2009-06-09T00:00:00.0;5827.1377;4420.2510;3532.2759;887.9750;7227.3799;4343.7617;3448.0049;895.7570;6719.6670;0.9809
2009-06-09T00:00:00.0/2009-06-10T00:00:00.0;5812.7593;4499.7935;3896.8669;602.9265;8190.9087;4241.8452;3438.7795;803.0658;6429.8784;0.9757
2009-06-10T00:00:00.0/2009-06-11T00:00:00.0;5799.4517;4466.2437;3699.1748;767.0691;7668.6333;4388.9658;3594.5972;794.3688;7104.8848;0.9812
2009-06-11T00:00:00.0/2009-06-12T00:00:00.0;5787.3081;4537.4619;4055.3440;482.1179;8688.3643;3556.6548;2133.5891;1423.0658;3809.7544;0.9812
2009-06-12T00:00:00.0/2009-06-13T00:00:00.0;5776.2847;4614.3052;4075.1165;539.1884;8678.0332;4405.2222;3666.7805;738.4416;7177.0898;0.9812
2009-06-13T00:00:00.0/2009-06-14T00:00:00.0;5766.3423;4645.3745;4085.4722;559.9024;8724.5527;4209.1333;3155.1970;1053.9360;5817.9121;0.9816
2009-06-14T00:00:00.0/2009-06-15T00:00:00.0;5757.5693;4655.9204;4111.9468;543.9738;8795.5225;4515.1191;3837.0447;678.0746;7785.4009;0.9816
2009-06-15T00:00:00.0/2009-06-16T00:00:00.0;5749.9185;4517.2041;3788.6282;728.5759;7982.5312;4209.4961;3345.9299;863.5660;6112.6924;0.9764
2009-06-16T00:00:00.0/2009-06-17T00:00:00.0;5743.3643;4596.3643;4095.4004;500.9640;8793.3164;4443.3208;3808.0256;635.2950;7395.8477;0.9819
2009-06-17T00:00:00.0/2009-06-18T00:00:00.0;5737.9893;4608.9238;4029.0112;579.9127;8582.2324;4249.5981;3322.8242;926.7740;6267.6968;0.9819
2009-06-18T00:00:00.0/2009-06-19T00:00:00.0;5733.7866;4615.7642;4103.9766;511.7874;8828.5068;4470.2808;3843.4746;626.8062;7812.0767;0.9816
2009-06-19T00:00:00.0/2009-06-20T00:00:00.0;5730.6855;4678.7500;4085.8640;592.8862;8736.9492;4004.7410;2295.0750;1709.6661;4813.1123;0.9816
2009-06-20T00:00:00.0/2009-06-21T00:00:00.0;5728.6929;4580.1372;3897.8293;682.3078;8250.0078;4144.3711;3141.6201;1002.7507;6028.9038;0.9819
2009-06-21T00:00:00.0/2009-06-22T00:00:00.0;5727.8750;4530.3154;3909.4285;620.8868;8304.6113;4119.6074;3217.7168;901.8904;6041.8809;0.9819
2009-06-22T00:00:00.0/2009-06-23T00:00:00.0;5728.1880;4583.2524;3948.7642;634.4882;8374.1992;3256.5032;1138.7104;2117.7927;2014.5763;0.9767
2009-06-23T00:00:00.0/2009-06-24T00:00:00.0;5729.6826;4521.9805;3825.7415;696.2391;8047.0737;4170.6460;3206.3188;964.3271;5868.2886;0.9816
2009-06-24T00:00:00.0/2009-06-25T00:00:00.0;5732.2744;4517.6768;3892.3633;625.3135;8246.9727;3472.0447;1904.9426;1567.1021;3415.4941;0.9816
2009-06-25T00:00:00.0/2009-06-26T00:00:00.0;5735.9644;4514.1401;3899.8032;614.3368;8268.5781;4292.9878;3512.3271;780.6606;6671.2593;0.9819
2009-06-26T00:00:00.0/2009-06-27T00:00:00.0;5740.8569;4564.6626;3956.1199;608.5426;8393.6895;4276.3413;3437.4509;838.8906;6302.6826;0.9712
2009-06-27T00:00:00.0/2009-06-28T00:00:00.0;5746.8521;4620.6743;4090.2095;530.4648;8754.4268;4551.2412;3977.5454;573.6959;7908.4883;0.9816
2009-06-28T00:00:00.0/2009-06-29T00:00:00.0;5753.9624;4698.4248;4121.9365;576.4882;8848.8809;4633.1040;4020.1265;612.9777;8247.2373;0.9816
2009-06-29T00:00:00.0/2009-06-30T00:00:00.0;5762.1836;4651.1001;4136.9150;514.1849;8834.9600;4602.5464;4063.3921;539.1544;8304.8770;0.9816
2009-06-30T00:00:00.0/2009-07-01T00:00:00.0;5771.5723;4682.5093;4161.4272;521.0820;8892.4521;4548.8037;3915.2561;633.5477;7792.6938;0.9812
2009-07-01T00:00:00.0/2009-07-02T00:00:00.0;5782.0249;4627.3599;3930.3955;696.9641;8289.8564;4565.1636;3841.8293;723.3343;7698.2778;0.9760
2009-07-02T00:00:00.0/2009-07-03T00:00:00.0;5793.6123;4775.2725;4284.7627;490.5101;9187.7734;4140.0430;2503.9841;1636.0591;5190.6641;0.9812
2009-07-03T00:00:00.0/2009-07-04T00:00:00.0;5806.2729;4669.2617;4045.2285;624.0332;8532.3750;4526.8789;3791.5076;735.3712;7431.9717;0.9812
2009-07-04T00:00:00.0/2009-07-05T00:00:00.0;5820.0137;4770.2202;4230.1553;540.0646;8969.0713;4452.3286;3744.8259;707.5027;6957.6230;0.9812
2009-07-05T00:00:00.0/2009-07-06T00:00:00.0;5834.8804;4681.3638;4000.8621;680.5018;8363.9746;4562.7642;3746.4114;816.3528;7456.8667;0.9806
2009-07-06T00:00:00.0/2009-07-07T00:00:00.0;5850.7871;4747.3921;4227.7134;519.6790;8956.1689;4685.3179;4120.9443;564.3736;8373.4609;0.9806
2009-07-07T00:00:00.0/2009-07-08T00:00:00.0;5867.7900;4662.8389;4143.0254;519.8137;8720.4375;4645.0908;4117.3506;527.7401;8441.0928;0.9802
2009-07-08T00:00:00.0/2009-07-09T00:00:00.0;5885.8306;4605.2559;3962.9185;642.3374;8174.0791;3754.8267;2509.6846;1245.1422;4194.9238;0.9802
2009-07-09T00:00:00.0/2009-07-10T00:00:00.0;5904.9087;4666.1855;4066.5928;599.5928;8448.3828;4146.9751;3153.4375;993.5378;5524.9702;0.9802
2009-07-10T00:00:00.0/2009-07-11T00:00:00.0;5925.0757;4843.8350;4318.5464;525.2885;9023.8525;3940.1794;2086.6367;1853.5427;4108.1021;0.9799
2009-07-11T00:00:00.0/2009-07-12T00:00:00.0;5946.2803;4960.7471;4514.9004;445.8465;9540.5850;4879.8271;4362.2524;517.5746;8650.4443;0.9743
2009-07-12T00:00:00.0/2009-07-13T00:00:00.0;5968.5225;4901.6294;4321.2754;580.3542;9028.3389;4618.4482;3707.8867;910.5618;6916.4014;0.9792
2009-07-13T00:00:00.0/2009-07-14T00:00:00.0;5991.7295;4574.3501;3562.1541;1012.1959;7198.0732;3349.0208;984.0181;2365.0027;1909.0920;0.9792
2009-07-14T00:00:00.0/2009-07-15T00:00:00.0;6015.9688;4572.8535;3668.3794;904.4741;7374.1597;4062.7549;2691.6980;1371.0568;4666.9297;0.9788
2009-07-15T00:00:00.0/2009-07-16T00:00:00.0;6041.2090;4775.9580;4103.1812;672.7766;8293.2842;4700.5156;3984.5901;715.9257;7605.1978;0.9785
2009-07-16T00:00:00.0/2009-07-17T00:00:00.0;6067.4312;4843.0449;4187.7217;655.3235;8552.8193;4724.4878;4002.9692;721.5185;7496.5107;0.9833
2009-07-17T00:00:00.0/2009-07-18T00:00:00.0;6094.5933;4891.9990;4159.2886;732.7108;8429.3428;4175.8975;2908.7373;1267.1602;5208.0303;0.9729
2009-07-18T00:00:00.0/2009-07-19T00:00:00.0;6122.7280;4920.0991;4266.4692;653.6298;8659.3750;4462.6968;3205.1458;1257.5513;5982.7231;0.9830
2009-07-19T00:00:00.0/2009-07-20T00:00:00.0;6151.8389;4938.9263;4274.3105;664.6158;8631.2783;4493.5854;3417.9753;1075.6101;6026.6450;0.9826
2009-07-20T00:00:00.0/2009-07-21T00:00:00.0;6181.8193;5027.2637;4390.1943;637.0695;8872.5801;4885.4043;4144.7573;740.6467;7909.8374;0.9774
2009-07-21T00:00:00.0/2009-07-22T00:00:00.0;6212.8057;5075.9907;4554.0513;521.9393;9260.9736;4414.8306;3365.2651;1049.5653;5912.0625;0.9819
2009-07-22T00:00:00.0/2009-07-23T00:00:00.0;6244.6167;5171.0835;4712.1206;458.9628;9635.4316;4200.8638;2754.9927;1445.8711;4982.2593;0.9872
2009-07-23T00:00:00.0/2009-07-24T00:00:00.0;6277.3594;5075.7197;4483.0161;592.7036;9006.3955;3694.8320;1934.8359;1759.9960;3441.8630;0.9868
2009-07-24T00:00:00.0/2009-07-25T00:00:00.0;6310.9688;5105.5171;4437.3799;668.1375;8823.2812;4879.4438;4060.2644;819.1791;7259.5669;0.9812
2009-07-25T00:00:00.0/2009-07-26T00:00:00.0;6345.4478;5322.3896;4708.0498;614.3399;9441.8076;5159.9570;4446.2847;713.6723;8064.3813;0.9861
2009-07-26T00:00:00.0/2009-07-27T00:00:00.0;6380.7578;5335.7920;4686.7788;649.0131;9313.2500;5198.8511;4480.7969;718.0540;8131.3301;0.9858
2009-07-27T00:00:00.0/2009-07-28T00:00:00.0;6416.9087;5333.5073;4708.3184;625.1888;9338.8564;5216.5942;4538.4424;678.1519;8303.4502;0.9858
2009-07-28T00:00:00.0/2009-07-29T00:00:00.0;6453.8599;5233.8145;4501.9648;731.8497;8773.6318;5017.7280;4182.0635;835.6646;7266.0864;0.9854
2009-07-29T00:00:00.0/2009-07-30T00:00:00.0;6491.6157;5169.0771;4430.1416;738.9352;8565.8604;4950.8203;4052.2673;898.5531;6929.0127;0.9847
2009-07-30T00:00:00.0/2009-07-31T00:00:00.0;6530.1465;5252.9653;4451.1382;801.8273;8575.0068;3659.1128;1637.9064;2021.2064;2664.6172;0.9844
2009-07-31T00:00:00.0/2009-08-01T00:00:00.0;6569.4790;5330.4771;4609.1348;721.3425;8863.0098;5256.0674;4516.3179;739.7497;8176.9502;0.9837
2009-08-01T00:00:00.0/2009-08-02T00:00:00.0;6609.4849;5173.3677;4289.8413;883.5266;8080.6533;4571.0703;3167.7949;1403.2753;5198.9116;0.9837
2009-08-02T00:00:00.0/2009-08-03T00:00:00.0;6650.3022;5202.6987;4356.2075;846.4914;8234.4248;4968.7207;3970.1770;998.5439;6741.8037;0.9830
2009-08-03T00:00:00.0/2009-08-04T00:00:00.0;6691.7402;5423.7476;4660.2861;763.4614;8857.3867;5012.7114;3696.6338;1316.0778;6330.6260;0.9830
2009-08-04T00:00:00.0/2009-08-05T00:00:00.0;6733.9766;5610.6484;4905.2334;705.4150;9380.2275;5562.5962;4829.0498;733.5465;9027.5723;0.9771
2009-08-05T00:00:00.0/2009-08-06T00:00:00.0;6776.8369;5522.4102;4772.3169;750.0933;9011.1084;5474.8760;4731.2700;743.6056;8598.4990;0.9767
2009-08-06T00:00:00.0/2009-08-07T00:00:00.0;6820.3638;5230.8779;4223.7910;1007.0870;7768.6934;2727.1125;498.2599;2228.8525;709.8314;0.9816
2009-08-07T00:00:00.0/2009-08-08T00:00:00.0;6864.5469;5512.7480;4689.5850;823.1630;8714.9814;5316.3896;4401.4512;914.9387;7324.9155;0.9812
2009-08-08T00:00:00.0/2009-08-09T00:00:00.0;6909.3970;5305.3271;4208.5371;1096.7903;7626.0454;1392.2346;9.0543;1383.1803;12.7455;0.9806
2009-08-09T00:00:00.0/2009-08-10T00:00:00.0;6954.8140;5640.7471;4976.8486;663.8987;9256.9756;5148.7930;4002.0125;1146.7803;6410.7246;0.9802
2009-08-10T00:00:00.0/2009-08-11T00:00:00.0;7000.8262;5845.3726;5293.4458;551.9266;9967.8984;5770.7471;5180.7905;589.9568;9251.6904;0.9694
2009-08-11T00:00:00.0/2009-08-12T00:00:00.0;7047.4385;5737.3887;5054.9282;682.4604;9363.8623;5603.0454;4819.7471;783.2982;8488.7344;0.9795
2009-08-12T00:00:00.0/2009-08-13T00:00:00.0;7094.6318;5818.3110;5198.8975;619.4140;9647.5459;5594.2148;4661.8467;932.3680;8291.4180;0.9840
2009-08-13T00:00:00.0/2009-08-14T00:00:00.0;7142.3330;5696.6440;4825.8291;870.8151;8708.2314;5650.2559;4790.7583;859.4973;8368.2617;0.9837
2009-08-14T00:00:00.0/2009-08-15T00:00:00.0;7190.5830;5955.1660;5273.0186;682.1475;9668.9775;5576.8145;4404.7075;1172.1068;7546.7896;0.9830
2009-08-15T00:00:00.0/2009-08-16T00:00:00.0;7239.3110;6054.4800;5345.2461;709.2340;9784.4688;4231.0566;1576.6016;2654.4551;2317.7847;0.9826
2009-08-16T00:00:00.0/2009-08-17T00:00:00.0;7288.4756;5827.1792;4933.1411;894.0381;8735.6025;4949.5923;3823.4314;1126.1609;5818.6812;0.9878
2009-08-17T00:00:00.0/2009-08-18T00:00:00.0;7338.2061;5858.0464;5059.5098;798.5368;9067.1631;3630.5144;1052.6670;2577.8474;1472.5972;0.9872
2009-08-18T00:00:00.0/2009-08-19T00:00:00.0;7388.3267;6034.1924;5379.3799;654.8126;9692.1729;5469.6128;4373.9253;1095.6877;6580.6079;0.9868
2009-08-19T00:00:00.0/2009-08-20T00:00:00.0;7438.9248;5991.2720;5237.5010;753.7709;9273.5449;5073.0884;3693.3606;1379.7275;5353.7900;0.9865
2009-08-20T00:00:00.0/2009-08-21T00:00:00.0;7489.8818;5994.2935;5281.4829;712.8106;9396.1611;5180.9033;4040.8789;1140.0244;6027.9326;0.9861
2009-08-21T00:00:00.0/2009-08-22T00:00:00.0;7541.2681;6115.9712;5349.2402;766.7311;9420.7031;5909.3750;5021.3027;888.0721;8042.8628;0.9851
2009-08-22T00:00:00.0/2009-08-23T00:00:00.0;7592.9839;6180.9438;5322.5894;858.3545;9299.1035;6042.3481;5135.5903;906.7579;8527.0635;0.9847
2009-08-23T00:00:00.0/2009-08-24T00:00:00.0;7645.0781;6029.4443;5013.0713;1016.3731;8636.6094;5704.5557;4533.1353;1171.4205;7068.7856;0.9840
2009-08-24T00:00:00.0/2009-08-25T00:00:00.0;7697.4731;6276.4199;5596.0630;680.3569;9797.3828;6105.8848;5340.6895;765.1953;8649.1895;0.9785
2009-08-25T00:00:00.0/2009-08-26T00:00:00.0;7750.1602;6209.4702;5374.2144;835.2559;9294.3096;6122.3623;5279.8921;842.4702;8757.5469;0.9729
2009-08-26T00:00:00.0/2009-08-27T00:00:00.0;7803.1904;6257.4126;5479.1440;778.2687;9422.7617;6140.8086;5313.1919;827.6166;8708.3906;0.9826
2009-08-27T00:00:00.0/2009-08-28T00:00:00.0;7856.4390;6211.2192;5387.8501;823.3693;9208.5166;6092.4404;5209.4478;882.9929;8526.0879;0.9458
2009-08-28T00:00:00.0/2009-08-29T00:00:00.0;7909.9780;6388.6230;5735.0947;653.5287;9906.9717;6351.8447;5705.0923;646.7522;9621.3008;0.9764
2009-08-29T00:00:00.0/2009-08-30T00:00:00.0;7963.7100;6195.1265;4986.6890;1208.4374;8239.8184;6047.6553;4777.5962;1270.0591;7490.8125;0.9812
2009-08-30T00:00:00.0/2009-08-31T00:00:00.0;8017.6372;6298.4590;5323.9258;974.5328;8900.3936;6201.1230;5183.1431;1017.9799;8388.7754;0.9809
2009-08-31T00:00:00.0/2009-09-01T00:00:00.0;8071.8198;6285.4648;5274.3008;1011.1638;8703.4580;6052.7671;4990.1411;1062.6263;7549.1226;0.9802
2009-09-01T00:00:00.0/2009-09-02T00:00:00.0;8126.1177;6471.3799;5541.0488;930.3312;9208.3623;5555.4336;4205.3330;1350.1005;5769.0566;0.9799
2009-09-02T00:00:00.0/2009-09-03T00:00:00.0;8180.6177;6468.1772;5453.9702;1014.2072;9037.8779;6116.1289;5024.5229;1091.6057;7427.8486;0.9740
2009-09-03T00:00:00.0/2009-09-04T00:00:00.0;8235.2119;6643.6284;5743.3052;900.3234;9553.3955;6187.8945;5292.5957;895.2988;7780.8315;0.9840
2009-09-04T00:00:00.0/2009-09-05T00:00:00.0;8289.9561;6677.5537;5910.9019;766.6522;9786.3994;5013.8037;3101.8958;1911.9078;4134.1279;0.9833
2009-09-05T00:00:00.0/2009-09-06T00:00:00.0;8344.7744;6805.3169;5941.3062;864.0107;9824.2666;6297.5996;5362.3057;935.2936;8082.3877;0.9882
2009-09-06T00:00:00.0/2009-09-07T00:00:00.0;8399.6602;7010.0762;6359.6274;650.4483;10648.2041;6832.5522;6009.0107;823.5414;9707.8779;0.9878
2009-09-07T00:00:00.0/2009-09-08T00:00:00.0;8454.6592;6984.8057;6217.3682;767.4377;10359.2529;6416.4189;5157.1060;1259.3132;7953.5498;0.9872
2009-09-08T00:00:00.0/2009-09-09T00:00:00.0;8509.6621;6622.5142;5347.4424;1275.0719;8574.2373;4448.8809;1554.0974;2894.7834;2029.0657;0.9868
