Obs;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2023-08-12T00:00:00.0/2023-08-13T00:00:00.0;7573.436;6168.6821;5156.103;1012.579;8879.1084;3541.5259;761.0353;2780.4907;1079.9415;0.9861
2023-08-13T00:00:00.0/2023-08-14T00:00:00.0;7617.4346;6211.6973;5384.1655;827.5316;9337.7881;4508.0132;2791.6855;1716.3279;3884.7734;0.9858
2023-08-14T00:00:00.0/2023-08-15T00:00:00.0;7661.8267;6365.9702;5737.6313;628.3389;10089.4854;5894.9399;4834.9829;1059.957;7614.1348;0.9854
2023-08-15T00:00:00.0/2023-08-16T00:00:00.0;7706.6797;6587.2925;6046.7788;540.5137;10721.8711;6448.1616;5873.3892;574.7728;9591.2021;0.9851
2023-08-16T00:00:00.0/2023-08-17T00:00:00.0;7751.9717;6890.8223;6423.4575;467.3644;11429.6357;6836.2588;6359.6997;476.559;10913.7695;0.9844
2023-08-17T00:00:00.0/2023-08-18T00:00:00.0;7797.5771;6932.9678;6439.9399;493.0277;11454.29;6798.7549;6302.3677;496.3872;10347.791;0.9844
2023-08-18T00:00:00.0/2023-08-19T00:00:00.0;7843.6016;6884.1226;6415.5264;468.5964;11388.375;6419.7866;5554.4985;865.2881;8532.4297;0.9844
2023-08-19T00:00:00.0/2023-08-20T00:00:00.0;7890.0137;6889.4575;6430.2563;459.2014;11350.8223;6720.3364;6232.751;487.5854;9994.3555;0.9833
2023-08-20T00:00:00.0/2023-08-21T00:00:00.0;7936.7197;7014.9985;6561.5083;453.4905;11545.3838;6870.4673;6355.4521;515.0151;10142.3643;0.983
2023-08-21T00:00:00.0/2023-08-22T00:00:00.0;7983.7236;7100.189;6640.4971;459.6915;11656.2148;6871.9531;6279.229;592.7238;9756.5879;0.9826
2023-08-22T00:00:00.0/2023-08-23T00:00:00.0;8031.0151;7185.3398;6675.5879;509.7521;11645.9229;5053.1016;2085.7461;2967.3552;2798.0291;0.9819
2023-08-23T00:00:00.0/2023-08-24T00:00:00.0;8078.6011;7264.3613;6799.8188;464.5423;11852.2236;5259.8501;2243.7283;3016.1218;3021.1348;0.9819
2023-08-24T00:00:00.0/2023-08-25T00:00:00.0;8126.4282;7307.4126;6801.4199;505.9929;11806.0029;6049.9482;3495.1091;2554.8394;4818.6821;0.9816
2023-08-25T00:00:00.0/2023-08-26T00:00:00.0;8174.5229;7348.4141;6852.6323;495.7817;11844.7266;5587.376;3192.8088;2394.5674;4335.8037;0.9809
2023-08-26T00:00:00.0/2023-08-27T00:00:00.0;8222.8027;7179.8506;6691.4028;488.4478;11476.8809;5754.9829;3477.5715;2277.4114;4639.6958;0.9809
2023-08-27T00:00:00.0/2023-08-28T00:00:00.0;8271.2725;7240.9634;6731.0479;509.9153;11508.2666;6336.395;4356.8545;1979.5406;6564.5991;0.9802
2023-08-28T00:00:00.0/2023-08-29T00:00:00.0;8319.9072;7280.4902;6777.0557;503.4343;11552.543;4878.3579;2059.4573;2818.9009;2607.54;0.9799
2023-08-29T00:00:00.0/2023-08-30T00:00:00.0;8368.7539;7295.7441;6792.395;503.3493;11519.2324;6375.5562;4245.5806;2129.9753;6329.8149;0.984
2023-08-30T00:00:00.0/2023-08-31T00:00:00.0;8417.6572;7353.6904;6861.439;492.2513;11601.9795;6333.8335;4437.4355;1896.3982;6255.4761;0.9896
2023-08-31T00:00:00.0/2023-09-01T00:00:00.0;8466.7217;7187.6787;6602.2749;585.4039;10997.3936;6933.8721;6279.8096;654.0627;9431.6201;0.9892
2023-09-01T00:00:00.0/2023-09-02T00:00:00.0;8515.9336;7437.2593;6883.5669;553.6924;11439.2422;7068.2275;6309.8325;758.3954;9214.3408;0.9882
2023-09-02T00:00:00.0/2023-09-03T00:00:00.0;8565.1982;7698.9175;7206.6567;492.2609;12112.4033;7193.7896;6148.1948;1045.5945;9257.4209;0.9882
2023-09-03T00:00:00.0/2023-09-04T00:00:00.0;8614.5234;7681.978;7193.8218;488.1564;12017.9561;6330.2036;3938.8867;2391.3167;5472.543;0.9878
2023-09-04T00:00:00.0/2023-09-05T00:00:00.0;8663.8936;7729.1431;7250.3062;478.8369;12118.6523;7599.9609;7127.5586;472.4025;11092.4912;0.9872
2023-09-05T00:00:00.0/2023-09-06T00:00:00.0;8713.3525;7810.4336;7303.8701;506.5634;12150.168;7601.7544;7052.4404;549.3139;10731.7549;0.9868
2023-09-06T00:00:00.0/2023-09-07T00:00:00.0;8762.7822;7849.8149;7317.1152;532.6998;12106.3154;7344.1343;6340.4688;1003.6658;9154.2314;0.9865
2023-09-07T00:00:00.0/2023-09-08T00:00:00.0;8812.2041;7812.207;7310.855;501.3519;12043.5156;5479.6558;2279.8293;3199.8264;3841.0579;0.9858
2023-09-08T00:00:00.0/2023-09-09T00:00:00.0;8861.6465;7777.6201;7247.8672;529.753;11839.293;6364.0391;4519.0449;1844.9945;6502.4297;0.9854
2023-09-09T00:00:00.0/2023-09-10T00:00:00.0;8911.0225;7995.3828;7495.1465;500.2364;12296.6631;7796.0493;7290.1162;505.9332;10945.5254;0.9851
2023-09-10T00:00:00.0/2023-09-11T00:00:00.0;8960.3369;8000.8286;7502.895;497.9333;12261.6143;7395.7656;6829.3857;566.3802;9540.7705;0.9844
2023-09-11T00:00:00.0/2023-09-12T00:00:00.0;9009.5713;8035.2593;7457.0845;578.1748;12058.2207;7756.4155;7024.6777;731.7377;10543.4902;0.9844
2023-09-12T00:00:00.0/2023-09-13T00:00:00.0;9058.7666;7858.9004;7112.8467;746.0534;11322.6689;6791.3296;4838.418;1952.9115;7571.9951;0.9837
2023-09-13T00:00:00.0/2023-09-14T00:00:00.0;9107.8154;8129.5708;7620.7441;508.8265;12381.418;7960.877;7458.6626;502.2144;11171.0469;0.9833
2023-09-14T00:00:00.0/2023-09-15T00:00:00.0;9156.7334;8040.7549;7532.498;508.257;12077.7227;7597.207;7008.0498;589.1575;10120.4668;0.983
2023-09-15T00:00:00.0/2023-09-16T00:00:00.0;9205.4971;7988.1157;7444.5601;543.5552;11891.2461;7742.626;7117.5566;625.0696;10356.7998;0.9826
2023-09-16T00:00:00.0/2023-09-17T00:00:00.0;9254.1631;8114.0342;7450.5444;663.4896;11761.502;7950.3545;7302.9438;647.4109;10743.8057;0.9823
2023-09-17T00:00:00.0/2023-09-18T00:00:00.0;9302.6094;8001.3589;7246.8276;754.5312;11319.75;6777.5967;5538.063;1239.5338;7430.1919;0.9816
2023-09-18T00:00:00.0/2023-09-19T00:00:00.0;9350.8447;7964.1543;7272.958;691.196;11334.5625;7102.6597;5779.8882;1322.7711;7798.0146;0.9812
2023-09-19T00:00:00.0/2023-09-20T00:00:00.0;9398.9189;7941.9385;7216.7427;725.1955;11237.3496;6930.728;5670.5122;1260.2157;7422.1714;0.9809
2023-09-20T00:00:00.0/2023-09-21T00:00:00.0;9446.7383;8061.7827;7313.0127;748.7703;11346.1924;7458.4424;6111.875;1346.5676;8470.1211;0.9802
2023-09-21T00:00:00.0/2023-09-22T00:00:00.0;9494.3018;8222.0283;7645.2856;576.7424;11981.3799;7914.2568;7225.145;689.1117;10159.6855;0.9799
2023-09-22T00:00:00.0/2023-09-23T00:00:00.0;9541.6055;8476.0566;7912.439;563.618;12397.1855;8278.1904;7716.0039;562.187;11128.2266;0.9899
2023-09-23T00:00:00.0/2023-09-24T00:00:00.0;9588.6914;8052.5542;7314.5771;737.9773;11170.4619;6564.1948;3990.782;2573.4128;5605.4629;0.9892
2023-09-24T00:00:00.0/2023-09-25T00:00:00.0;9635.4482;8062.7827;7359.5942;703.1884;11208.1094;7683.6084;6836.582;847.0264;9248.0127;0.9885
2023-09-25T00:00:00.0/2023-09-26T00:00:00.0;9681.8965;8065.5337;7183.3193;882.2146;10837.9619;7342.0381;5741.0781;1600.9601;7957.5449;0.9885
2023-09-26T00:00:00.0/2023-09-27T00:00:00.0;9728.0742;8246.7119;7525.2827;721.4293;11469.4658;7811.7324;7011.6069;800.1252;9336.8633;0.9878
2023-09-27T00:00:00.0/2023-09-28T00:00:00.0;9773.8994;8162.7544;7303.6646;859.0895;11075.2852;7663.2456;6625.6968;1037.5487;9068.1152;0.9872
2023-09-28T00:00:00.0/2023-09-29T00:00:00.0;9819.3711;8778.1699;8241.6562;536.513;12815.2041;8130.6553;6725.6562;1404.9988;9440.9316;0.9872
2023-09-29T00:00:00.0/2023-09-30T00:00:00.0;9864.4365;8310.7393;7471.9956;838.7434;11295.6719;8065.8462;7208.145;857.7016;9988.5225;0.9872
2023-09-30T00:00:00.0/2023-10-01T00:00:00.0;9909.2471;8164.666;7064.0684;1100.5975;10433.7812;6650.4385;4222.3169;2428.1218;4960.1689;0.9861
2023-10-01T00:00:00.0/2023-10-02T00:00:00.0;9953.6318;8528.4619;7900.9707;627.4911;11993.2666;7783.2998;6007.4302;1775.8694;8275.1094;0.9861
2023-10-02T00:00:00.0/2023-10-03T00:00:00.0;9997.6211;8787.2744;8228.4023;558.8722;12605.7578;8638.0742;8084.731;553.3434;11581.3037;0.9858
2023-10-03T00:00:00.0/2023-10-04T00:00:00.0;10041.2646;8863.1445;8319.7344;543.4097;12805.8408;7824.2534;5319.3125;2504.9412;7908.9302;0.9847
2023-10-04T00:00:00.0/2023-10-05T00:00:00.0;10084.4561;8967.9717;8408.7969;559.1747;12920.0264;6777.4937;3575.5088;3201.9846;4502.3457;0.9847
2023-10-05T00:00:00.0/2023-10-06T00:00:00.0;10127.2168;9104.373;8560.3486;544.0247;13163.0537;6796.4731;2836.7087;3959.7644;3347.9102;0.9844
2023-10-06T00:00:00.0/2023-10-07T00:00:00.0;10169.5977;8921.6123;8309.3428;612.2698;12644.0605;7602.0098;4726.6538;2875.3564;6162.8516;0.9837
2023-10-07T00:00:00.0/2023-10-08T00:00:00.0;10211.4951;8774.7793;8167.4419;607.3374;12408.6221;7271.6914;5419.29;1852.4014;6457.8203;0.9837
2023-10-08T00:00:00.0/2023-10-09T00:00:00.0;10252.9336;9200.8477;8658.2646;542.5829;13213.6816;8818.8291;8201.7881;617.0415;10997.5498;0.983
2023-10-09T00:00:00.0/2023-10-10T00:00:00.0;10293.957;8792.748;8183.4985;609.249;12338.3838;8593.8848;7979.7109;614.1739;11049.8379;0.9823
2023-10-10T00:00:00.0/2023-10-11T00:00:00.0;10334.4668;9163.5645;8604.3975;559.1671;13030.6104;8681.5605;7940.4287;741.1315;10404.7432;0.9816
2023-10-11T00:00:00.0/2023-10-12T00:00:00.0;10374.4824;9283.083;8665.8525;617.2303;12953.8291;6799.0781;3182.9031;3616.1748;3710.5349;0.9764
2023-10-12T00:00:00.0/2023-10-13T00:00:00.0;10414.0732;8960.252;8336.4541;623.7979;12365.3848;7432.019;4787.3965;2644.6226;5619.9976;0.9809
2023-10-13T00:00:00.0/2023-10-14T00:00:00.0;10453.0635;9057.0518;8376.7197;680.3328;12459.0547;7899.7656;5361.5205;2538.2451;7186.0161;0.9809
2023-10-14T00:00:00.0/2023-10-15T00:00:00.0;10491.6396;9164.792;8491.043;673.7488;12569.0117;8783.4795;7818.335;965.1446;10243.499;0.9799
2023-10-15T00:00:00.0/2023-10-16T00:00:00.0;10529.666;8835.4844;7959.6821;875.8019;11603.8252;7900.0127;6652.3208;1247.6918;7995.5254;0.9799
2023-10-16T00:00:00.0/2023-10-17T00:00:00.0;10567.1543;8676.8652;7572.8877;1103.9772;10895.8564;6687.8823;4724.3564;1963.5261;5689.458;0.9899
2023-10-17T00:00:00.0/2023-10-18T00:00:00.0;10604.165;8449.5576;6791.9219;1657.6359;9441.2158;6417.1074;4079.3821;2337.7253;4827.7397;0.9892
2023-10-18T00:00:00.0/2023-10-19T00:00:00.0;10640.584;8447.1797;6705.6924;1741.4875;9234.7051;5423.771;2785.1299;2638.6409;3143.5496;0.9889
2023-10-19T00:00:00.0/2023-10-20T00:00:00.0;10676.4619;8591.7109;7176.6587;1415.052;10121.3428;5956.0952;2897.6477;3058.4475;3234.5129;0.9882
2023-10-20T00:00:00.0/2023-10-21T00:00:00.0;10711.8057;8999.2744;8195.7002;803.5744;11767.2236;8526.7197;7349.3843;1177.3358;9665.8223;0.9882
2023-10-21T00:00:00.0/2023-10-22T00:00:00.0;10746.6191;8838.6875;7895.2739;943.4138;11256.459;6887.3862;4621.4624;2265.9233;5445.856;0.9875
2023-10-22T00:00:00.0/2023-10-23T00:00:00.0;10780.8438;8796.7617;7739.353;1057.4091;10933.4834;6933.6841;4573.7998;2359.8845;5193.3555;0.9872
2023-10-23T00:00:00.0/2023-10-24T00:00:00.0;10814.4336;8813.5146;7741.3945;1072.1202;10896.8457;5819.4263;3289.3171;2530.1089;3846.6362;0.9872
2023-10-24T00:00:00.0/2023-10-25T00:00:00.0;10847.5781;9205.8984;8479.7686;726.1295;12241.1084;8543.8887;7115.1294;1428.7593;8967.373;0.9865
2023-10-25T00:00:00.0/2023-10-26T00:00:00.0;10880.085;9183.8691;8301.04;882.8294;11987.9473;7419.8599;4346.2832;3073.5767;5009.3511;0.9861
2023-10-26T00:00:00.0/2023-10-27T00:00:00.0;10912.0645;9670.2383;9033.8203;636.4174;13537.6748;8227.6543;5537.8784;2689.7756;6434.6934;0.9851
2023-10-27T00:00:00.0/2023-10-28T00:00:00.0;10943.3789;9778.4062;9177.3564;601.0494;13665.7646;7510.7134;3473.2134;4037.5;4295.9458;0.9858
2023-10-28T00:00:00.0/2023-10-29T00:00:00.0;10974.209;9818.1768;9209.4541;608.7227;13649.8438;9152.4658;7447.2197;1705.2463;9951.8311;0.9847
2023-10-29T00:00:00.0/2023-10-30T00:00:00.0;11004.3945;9904.9062;9316.2031;588.7037;13831.6465;9156.1533;7634.3213;1521.8317;9825.8252;0.9844
2023-10-30T00:00:00.0/2023-10-31T00:00:00.0;11034.0117;9874.8369;9274.917;599.9197;13699.4746;8748.0098;7477.7344;1270.2748;8797.9463;0.984
2023-10-31T00:00:00.0/2023-11-01T00:00:00.0;11063.0361;9430.6631;8612.665;817.9973;12505.957;8606.9111;7146.9019;1460.0096;8621.6865;0.9837
2023-11-01T00:00:00.0/2023-11-02T00:00:00.0;11091.4717;9600.5674;8843.6777;756.8893;12937.6123;8550.7715;6563.1089;1987.6625;8589.0039;0.9833
2023-11-02T00:00:00.0/2023-11-03T00:00:00.0;11119.3281;9996.502;9362.2783;634.2233;13884.7949;8678.0098;6644.9565;2033.0537;8124.7402;0.983
2023-11-03T00:00:00.0/2023-11-04T00:00:00.0;11146.6426;9992.958;9361.0771;631.8809;13736.4971;9518.6475;8649.9961;868.6515;11206.8086;0.9823
2023-11-04T00:00:00.0/2023-11-05T00:00:00.0;11173.3184;9454.4619;8737.5869;716.8752;12633.749;8561.9668;6970.2158;1591.7511;8991.4697;0.9819
2023-11-05T00:00:00.0/2023-11-06T00:00:00.0;11199.4189;9489.9141;8672.8545;817.0592;12435.9346;7915.2544;5557.8477;2357.4065;6634.6851;0.9816
2023-11-06T00:00:00.0/2023-11-07T00:00:00.0;11224.9248;9191.1875;8052.0981;1139.0898;11452.2539;7507.6558;5297.896;2209.76;6444.6694;0.9812
2023-11-07T00:00:00.0/2023-11-08T00:00:00.0;11249.8467;9279.4541;8421.3281;858.1259;11910.3623;7014.2295;4316.4028;2697.8267;5157.0698;0.9809
2023-11-08T00:00:00.0/2023-11-09T00:00:00.0;11274.1904;8969.9434;7198.7905;1771.153;9817.5674;5601.7021;2035.9407;3565.7615;2603.9045;0.9806
2023-11-09T00:00:00.0/2023-11-10T00:00:00.0;11297.9316;9129.3027;7936.8452;1192.4574;10950.3984;5566.9844;3172.4773;2394.5068;3577.4817;0.9802
2023-11-10T00:00:00.0/2023-11-11T00:00:00.0;11321.1201;9114.0391;7813.8101;1300.2292;10894.793;5411.1484;1529.467;3881.6812;1900.673;0.9799
2023-11-11T00:00:00.0/2023-11-12T00:00:00.0;11343.6992;9649.5361;9027.626;621.9102;13137.6973;8206.29;5101.4961;3104.7939;7005.0112;0.9799
2023-11-12T00:00:00.0/2023-11-13T00:00:00.0;11365.7217;9697.1279;8942.542;754.5858;12861.2451;6063.3091;3047.415;3015.8943;3624.4375;0.9792
2023-11-13T00:00:00.0/2023-11-14T00:00:00.0;11387.1631;9536.1328;8493.7021;1042.4312;12009.4355;7846.667;5048.0781;2798.5889;6991.269;0.984
2023-11-14T00:00:00.0/2023-11-15T00:00:00.0;11408.0078;10067.4922;9455.3867;612.1055;13915.0557;9646.5205;8929.9619;716.5589;11700.6357;0.9889
2023-11-15T00:00:00.0/2023-11-16T00:00:00.0;11428.3184;10029.2773;9422.7939;606.4836;13850.5732;7515.6875;3614.3909;3901.2966;4091.3396;0.9885
2023-11-16T00:00:00.0/2023-11-17T00:00:00.0;11448.042;9801.5928;9096.2715;705.3214;13205.7598;5999.8379;2489.8987;3509.9392;2612.0281;0.9882
2023-11-17T00:00:00.0/2023-11-18T00:00:00.0;11467.1445;9786.7334;9105.4951;681.2383;13215.3027;6059.2134;1925.9314;4133.2822;2268.9685;0.9882
2023-11-18T00:00:00.0/2023-11-19T00:00:00.0;11485.791;10138.668;9487.7344;650.9329;13770.3047;9101.6562;6415.2715;2686.385;8452.2295;0.9875
2023-11-19T00:00:00.0/2023-11-20T00:00:00.0;11503.8301;9668.5615;8611.3477;1057.2141;11927.3535;7752.7788;5163.1997;2589.5789;6206.4458;0.9872
2023-11-20T00:00:00.0/2023-11-21T00:00:00.0;11521.2637;9493.6523;8261.999;1231.6538;11512.6699;7166.7671;3598.9438;3567.823;4006.8909;0.9872
2023-11-21T00:00:00.0/2023-11-22T00:00:00.0;11538.1973;9327.6494;7753.356;1574.2935;10669.0938;5620.0591;1785.9393;3834.1199;2209.7163;0.9865
2023-11-22T00:00:00.0/2023-11-23T00:00:00.0;11554.5713;8867.3057;6316.8027;2550.5024;8466.1758;4816.3901;841.9763;3974.4138;1008.3817;0.9865
2023-11-23T00:00:00.0/2023-11-24T00:00:00.0;11570.3555;9123.6826;7179.6182;1944.0642;9831.7578;4347.3223;820.2167;3527.1057;974.2802;0.9865
2023-11-24T00:00:00.0/2023-11-25T00:00:00.0;11585.7061;9473.8984;8401.3975;1072.5015;11955.166;4378.9492;553.1284;3825.821;595.5937;0.9858
2023-11-25T00:00:00.0/2023-11-26T00:00:00.0;11600.4658;9557.7627;8675.6377;882.1254;12371.6318;6573.8032;2662.9697;3910.8335;3244.3884;0.9858
2023-11-26T00:00:00.0/2023-11-27T00:00:00.0;11614.6514;9438.1338;8392.0664;1046.0671;11741.8135;4238.5234;774.2668;3464.2568;910.2346;0.9854
2023-11-27T00:00:00.0/2023-11-28T00:00:00.0;11628.3623;9815.7402;9066.2295;749.5107;12977.7432;9217.4092;8281.9834;935.426;10697.8809;0.9851
2023-11-28T00:00:00.0/2023-11-29T00:00:00.0;11641.5361;9714.0635;8906.3955;807.6681;12789.5205;7467.228;4424.2451;3042.9832;5595.4565;0.9844
2023-11-29T00:00:00.0/2023-11-30T00:00:00.0;11654.1475;9630.4736;8697.9561;932.5172;12387.0469;7549.1802;4056.5352;3492.6453;5149.7891;0.9847
2023-11-30T00:00:00.0/2023-12-01T00:00:00.0;11666.2979;9605.1562;8592.5156;1012.6409;12150.9775;6318.4541;3212.4568;3105.9971;3536.7114;0.9844
2023-12-01T00:00:00.0/2023-12-02T00:00:00.0;11677.9277;9705.6064;8718.8066;986.7997;12304.2285;7359.1392;4908.3267;2450.8123;5740.1812;0.9844
2023-12-02T00:00:00.0/2023-12-03T00:00:00.0;11689.0039;9507.3594;8241.3105;1266.0487;11540.8301;5555.2998;2163.0056;3392.2944;2908.9917;0.984
2023-12-03T00:00:00.0/2023-12-04T00:00:00.0;11699.5879;9582.0479;8510.6621;1071.3861;11985.9033;6869.582;3559.8423;3309.74;4658.6982;0.984
2023-12-04T00:00:00.0/2023-12-05T00:00:00.0;11709.7148;9590.8125;8559.6875;1031.1252;12151.4512;5895.0034;2321.2837;3573.7197;2504.1482;0.9837
2023-12-05T00:00:00.0/2023-12-06T00:00:00.0;11719.3057;9693.0273;8669.6582;1023.3683;12282.6807;8832.8809;7423.0059;1409.8752;8945.1895;0.9837
2023-12-06T00:00:00.0/2023-12-07T00:00:00.0;11728.4453;10426.7539;9783.2988;643.4551;14196.2412;10304.7168;9609.3838;695.3325;13247.7031;0.9833
2023-12-07T00:00:00.0/2023-12-08T00:00:00.0;11737.0889;9726.9512;8883.8789;843.0716;12718.1084;5953.4883;2988.8618;2964.6265;3209.7776;0.983
2023-12-08T00:00:00.0/2023-12-09T00:00:00.0;11745.2012;9679.292;8728.4824;950.8095;12424.252;7138.3218;4680.7227;2457.5989;5147.4243;0.9826
2023-12-09T00:00:00.0/2023-12-10T00:00:00.0;11752.8428;9772.5244;8972.5332;799.9911;12869.8916;7953.0269;6764.5781;1188.4491;8009.7349;0.983
2023-12-10T00:00:00.0/2023-12-11T00:00:00.0;11760.041;9736.4736;9018.5186;717.9555;12997.3857;5670.1538;1533.1318;4137.022;2025.9253;0.9826
2023-12-11T00:00:00.0/2023-12-12T00:00:00.0;11766.7217;9804.1162;8955.5977;848.5186;12843.1777;8207.6797;6176.0488;2031.6312;7360.0747;0.9826
2023-12-12T00:00:00.0/2023-12-13T00:00:00.0;11772.9609;9650.916;8605.1836;1045.7323;12175.8359;8191.0728;6065.9971;2125.0754;7452.4053;0.9823
2023-12-13T00:00:00.0/2023-12-14T00:00:00.0;11778.6465;9716.957;8779.5605;937.3962;12489.2852;5441.2373;1250.9156;4190.3218;1547.0563;0.9826
2023-12-14T00:00:00.0/2023-12-15T00:00:00.0;11783.96;9511.3555;8086.5532;1424.802;11249.1807;5595.3086;2550.1729;3045.1357;3303.582;0.9823
2023-12-15T00:00:00.0/2023-12-16T00:00:00.0;11788.7285;9887.9375;9104.7715;783.1662;12988.8701;7868.1831;4496.1416;3372.0415;5593.7642;0.9826
2023-12-16T00:00:00.0/2023-12-17T00:00:00.0;11793.0654;9619.3398;8500.043;1119.2966;11954.4326;5672.8706;1656.6018;4016.2688;1970.2404;0.9823
2023-12-17T00:00:00.0/2023-12-18T00:00:00.0;11796.9463;10052.0244;9299.2012;752.8235;13422.6904;9481.2646;8132.6987;1348.5657;10484.9463;0.9823
2023-12-18T00:00:00.0/2023-12-19T00:00:00.0;11800.291;9641.9277;8525.6113;1116.3163;12033.582;6151.5254;3914.1331;2237.3921;4793.25;0.9823
2023-12-19T00:00:00.0/2023-12-20T00:00:00.0;11803.2451;9717.6494;8655.2744;1062.3745;12249.8828;4497.8618;822.0825;3675.7795;905.7554;0.9823
2023-12-20T00:00:00.0/2023-12-21T00:00:00.0;11805.6475;9925.0977;9087.9072;837.1907;13014.96;9146.8457;7644.8853;1501.9607;9745.7803;0.9823
2023-12-21T00:00:00.0/2023-12-22T00:00:00.0;11807.6719;9781.1055;8934.873;846.2328;12820.2393;7592.707;4869.5015;2723.2056;5583.7769;0.9771
2023-12-22T00:00:00.0/2023-12-23T00:00:00.0;11809.1357;9978.4229;9289.0156;689.4068;13387.2334;9503.1387;8516.9434;986.195;11301.8525;0.9823
2023-12-23T00:00:00.0/2023-12-24T00:00:00.0;11810.2236;9825.9189;9029.9648;795.9542;12883.7949;6506.3862;3415.5386;3090.8477;3869.636;0.9823
2023-12-24T00:00:00.0/2023-12-25T00:00:00.0;11810.751;9773.5693;8786.3389;987.2305;12437.4971;7660.8267;6151.5757;1509.2507;6968.4756;0.9823
2023-12-25T00:00:00.0/2023-12-26T00:00:00.0;11810.8916;9753.6592;8833.6133;920.0463;12584.4854;6199.6968;2205.5845;3994.1123;2668.0728;0.9823
2023-12-26T00:00:00.0/2023-12-27T00:00:00.0;11810.4824;9689.5371;8738.6787;950.8585;12492.1895;6904.8062;2319.0029;4585.8032;3016.8027;0.9823
2023-12-27T00:00:00.0/2023-12-28T00:00:00.0;11809.6621;9802.3066;9113.7949;688.512;13143.2344;9579.4932;8732.8594;846.6331;11533.6914;0.9823
2023-12-28T00:00:00.0/2023-12-29T00:00:00.0;11808.3096;9732.8809;8932.5234;800.3575;12792.4365;8750.6826;7438.9082;1311.7743;9105.7754;0.9823
2023-12-29T00:00:00.0/2023-12-30T00:00:00.0;11806.4805;9576.6094;8420.4229;1156.1857;11973.3389;3838.3843;1012.2796;2826.1047;1285.2458;0.9823
2023-12-30T00:00:00.0/2023-12-31T00:00:00.0;11804.2061;9649.1133;8989.9658;659.1477;12976.7939;4015.9546;583.9803;3431.9741;600.3582;0.9823
2023-12-31T00:00:00.0/2024-01-01T00:00:00.0;11801.3809;9800.1797;8990.6885;809.4915;12890.0557;9020.625;7003.6685;2016.9568;9390.168;0.9826
2024-01-01T00:00:00.0/2024-01-02T00:00:00.0;11798.1084;9732.6572;8786.9043;945.753;12529.0449;8632.417;6706.5991;1925.8185;8112.2627;0.9826
2024-01-02T00:00:00.0/2024-01-03T00:00:00.0;11794.3525;9770.3262;8948.625;821.7006;12733.0273;7729.2822;4628.9175;3100.3647;5560.4087;0.9823
2024-01-03T00:00:00.0/2024-01-04T00:00:00.0;11790.0498;9776.9551;8972.999;803.9566;12808.2334;6470.8296;2903.9441;3566.8855;3558.8877;0.983
2024-01-04T00:00:00.0/2024-01-05T00:00:00.0;11785.2939;9756.0547;8897.4736;858.5817;12677.3135;7145.0967;4839.8076;2305.2888;5874.562;0.9826
2024-01-05T00:00:00.0/2024-01-06T00:00:00.0;11779.9814;9736.8994;8813.4707;923.4286;12533.9746;8071.3862;5552.9517;2518.4341;7192.0122;0.9833
2024-01-06T00:00:00.0/2024-01-07T00:00:00.0;11774.2021;9775.9639;8860.5332;915.4309;12658.9541;6996.2964;4255.1592;2741.137;5793.6313;0.9833
2024-01-07T00:00:00.0/2024-01-08T00:00:00.0;11767.9219;9850.6064;9074.2383;776.3687;13028.9727;8634.1953;6731.022;1903.1736;8876.168;0.9833
2024-01-08T00:00:00.0/2024-01-09T00:00:00.0;11761.0791;9817.7129;9060.6973;757.0149;12992.7852;6348.3506;3817.9968;2530.3538;5315.2759;0.9837
2024-01-09T00:00:00.0/2024-01-10T00:00:00.0;11753.6895;9749.0527;8877.626;871.4269;12624.5205;6804.2588;5162.4819;1641.7769;5997.2837;0.984
2024-01-10T00:00:00.0/2024-01-11T00:00:00.0;11745.8262;9688.4668;8740.4775;947.9897;12370.2129;7441.249;5827.397;1613.8523;7084.6807;0.984
2024-01-11T00:00:00.0/2024-01-12T00:00:00.0;11737.3857;9671.7441;8619.623;1052.1218;12193.4727;7361.7041;3846.394;3515.3103;4545.9731;0.984
2024-01-12T00:00:00.0/2024-01-13T00:00:00.0;11728.3975;9622.6797;8509.1602;1113.5198;11983.8809;6318.4692;2839.4192;3479.0503;3829.6462;0.9847
2024-01-13T00:00:00.0/2024-01-14T00:00:00.0;11718.957;9689.5527;8749.7266;939.8269;12465.1807;9400.3047;8325.0391;1075.2662;10764.1045;0.9844
2024-01-14T00:00:00.0/2024-01-15T00:00:00.0;11708.8828;9659.7422;8898.3232;761.4193;12741.043;6103.4668;3297.23;2806.2368;4623.3379;0.9847
2024-01-15T00:00:00.0/2024-01-16T00:00:00.0;11698.248;9602.374;8646.0938;956.2804;12332.4404;6422.3433;3835.5188;2586.8245;4572.3804;0.9851
2024-01-16T00:00:00.0/2024-01-17T00:00:00.0;11687.042;9617.3477;8626.1289;991.2189;12262.2383;6058.8218;3605.3071;2453.5146;4444.7446;0.9854
2024-01-17T00:00:00.0/2024-01-18T00:00:00.0;11675.3281;9478.665;8518.3018;960.3624;12136.3535;6394.7676;3686.1597;2708.6077;4872.043;0.9854
