# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2008-10-30T00:00:00.0
# Date end (ISO 8601): 2023-11-01T00:00:00.0
# Latitude (positive North, ISO 19115): -22.2001
# Longitude (positive East, ISO 19115): -65.6296
# Altitude (m): 3529.00
# Time reference: True Solar Time (TST)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2023-12-15
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2013-08-28T00:00:00.0/2013-08-29T00:00:00.0;8341.0146;7171.2461;6610.4712;560.7748;11127.5488;6709.3052;5567.9482;1141.3566;8187.1523;0.9795
2013-08-29T00:00:00.0/2013-08-30T00:00:00.0;8389.9111;7082.0112;6542.1401;539.8709;10977.4043;5480.7539;2795.2104;2685.5435;3873.0894;0.9844
2013-08-30T00:00:00.0/2013-08-31T00:00:00.0;8438.9404;7130.3594;6328.7075;801.6517;10400.1377;5410.1787;3221.4492;2188.7292;4217.8125;0.9896
2013-08-31T00:00:00.0/2013-09-01T00:00:00.0;8488.0713;7412.4365;6728.7842;683.6526;11133.4023;7197.3354;6444.2666;753.0693;9792.1445;0.9889
2013-09-01T00:00:00.0/2013-09-02T00:00:00.0;8537.3643;7086.6816;6163.7197;922.9615;9986.4912;6480.3296;5054.8398;1425.4896;7114.1289;0.9778
2013-09-02T00:00:00.0/2013-09-03T00:00:00.0;8586.6914;7278.9443;6461.7695;817.1750;10462.3799;6997.7104;5976.9419;1020.7683;9022.9932;0.9774
2013-09-03T00:00:00.0/2013-09-04T00:00:00.0;8636.0713;6836.7583;5466.0176;1370.7408;8391.3965;6555.4692;5033.6074;1521.8619;7367.9946;0.9771
2013-09-04T00:00:00.0/2013-09-05T00:00:00.0;8685.5010;7193.9512;6288.3022;905.6489;9993.1436;6852.6475;5699.6689;1152.9783;8295.2607;0.9767
2013-09-05T00:00:00.0/2013-09-06T00:00:00.0;8734.9648;7453.2080;6796.3423;656.8656;10986.1953;7040.3198;6341.8301;698.4894;9057.7461;0.9868
2013-09-06T00:00:00.0/2013-09-07T00:00:00.0;8784.4258;7468.2876;6846.5322;621.7554;11088.7588;6970.0210;6203.6089;766.4122;8730.5029;0.9865
2013-09-07T00:00:00.0/2013-09-08T00:00:00.0;8833.8652;7370.1416;6655.2300;714.9117;10627.5205;5681.3296;3750.9817;1930.3478;4825.5098;0.9861
2013-09-08T00:00:00.0/2013-09-09T00:00:00.0;8883.3311;6931.6040;5605.0518;1326.5521;8547.2334;3971.6621;1681.0050;2290.6572;2322.8076;0.9854
2013-09-09T00:00:00.0/2013-09-10T00:00:00.0;8932.6963;7382.0435;6588.5845;793.4594;10371.9873;6845.5640;5731.9619;1113.6024;7712.6807;0.9851
2013-09-10T00:00:00.0/2013-09-11T00:00:00.0;8981.9893;7522.1479;6855.6274;666.5203;10888.7041;7174.8252;6359.8706;814.9549;9085.4775;0.9847
2013-09-11T00:00:00.0/2013-09-12T00:00:00.0;9031.2393;7496.5298;6656.1108;840.4194;10389.8271;6327.6514;4734.0454;1593.6060;6040.7168;0.9740
2013-09-12T00:00:00.0/2013-09-13T00:00:00.0;9080.3477;7472.9072;6534.2002;938.7072;10095.2500;6271.1938;4588.9741;1682.2202;5926.4907;0.9733
2013-09-13T00:00:00.0/2013-09-14T00:00:00.0;9129.3330;7318.2559;6242.5962;1075.6598;9491.1182;4317.1470;1361.7620;2955.3850;1758.0377;0.9729
2013-09-14T00:00:00.0/2013-09-15T00:00:00.0;9178.1787;7608.0889;6680.5469;927.5422;10365.9473;7050.2612;5864.6665;1185.5946;8413.1680;0.9729
2013-09-15T00:00:00.0/2013-09-16T00:00:00.0;9226.9102;7865.0161;7235.0840;629.9326;11454.0771;6423.9111;5163.8862;1260.0250;6653.2271;0.9823
2013-09-16T00:00:00.0/2013-09-17T00:00:00.0;9275.4385;7928.6055;7330.0073;598.5980;11592.3516;7379.3633;6453.8232;925.5402;8711.4492;0.9816
2013-09-17T00:00:00.0/2013-09-18T00:00:00.0;9323.7754;8014.8228;7417.0317;597.7910;11711.2480;6308.9268;4925.4009;1383.5258;6312.9653;0.9816
2013-09-18T00:00:00.0/2013-09-19T00:00:00.0;9371.9043;8181.9600;7575.8228;606.1371;11931.7070;7988.1060;7370.0220;618.0842;10785.7656;0.9812
2013-09-19T00:00:00.0/2013-09-20T00:00:00.0;9419.8711;8206.0889;7595.0469;611.0424;11930.4248;7828.8101;6995.3247;833.4858;9779.3984;0.9802
2013-09-20T00:00:00.0/2013-09-21T00:00:00.0;9467.5654;8379.8975;7785.8433;594.0540;12224.1689;6740.2944;3707.9031;3032.3916;4680.3276;0.9802
2013-09-21T00:00:00.0/2013-09-22T00:00:00.0;9515.0078;8079.9873;7335.2583;744.7289;11279.1602;7001.7520;5406.8638;1594.8881;6774.5952;0.9694
2013-09-22T00:00:00.0/2013-09-23T00:00:00.0;9562.2334;8155.6943;7524.4307;631.2636;11689.3457;7737.4634;6859.1558;878.3074;9720.8604;0.9740
2013-09-23T00:00:00.0/2013-09-24T00:00:00.0;9609.1553;8243.9199;7603.7769;640.1428;11781.7783;8040.5918;7396.7085;643.8835;10788.6914;0.9736
2013-09-24T00:00:00.0/2013-09-25T00:00:00.0;9655.7832;8257.8076;7589.7744;668.0334;11696.7119;7898.7158;7224.1997;674.5161;9909.6221;0.9889
2013-09-25T00:00:00.0/2013-09-26T00:00:00.0;9702.1064;8257.0137;7590.4429;666.5706;11668.6533;7642.0986;6204.8750;1437.2234;8822.0498;0.9889
2013-09-26T00:00:00.0/2013-09-27T00:00:00.0;9748.1641;8183.0039;7436.0698;746.9341;11349.7969;6529.7461;5360.6514;1169.0946;6534.0840;0.9826
2013-09-27T00:00:00.0/2013-09-28T00:00:00.0;9793.8535;8137.3281;7413.0254;724.3027;11262.9697;4970.4453;1443.4058;3527.0393;2058.8569;0.9875
2013-09-28T00:00:00.0/2013-09-29T00:00:00.0;9839.1982;8361.8408;7630.0425;731.7985;11495.2129;8144.2812;7368.9990;775.2822;10328.6074;0.9875
2013-09-29T00:00:00.0/2013-09-30T00:00:00.0;9884.2275;8294.5127;7431.3140;863.1989;11049.4219;7458.3735;5990.8633;1467.5106;7542.4019;0.9865
2013-09-30T00:00:00.0/2013-10-01T00:00:00.0;9928.8574;8387.6016;7511.6895;875.9125;11216.1484;7606.0435;6383.4951;1222.5483;7934.0830;0.9861
2013-10-01T00:00:00.0/2013-10-02T00:00:00.0;9973.1035;8462.4756;7672.5903;789.8852;11526.5938;7581.8296;5605.3032;1976.5265;7211.1958;0.9705
2013-10-02T00:00:00.0/2013-10-03T00:00:00.0;10016.9912;8559.5205;7783.6465;775.8739;11684.1475;8335.3809;7523.0889;812.2916;10609.4746;0.9694
2013-10-03T00:00:00.0/2013-10-04T00:00:00.0;10060.4473;8712.5869;8036.0239;676.5634;12086.6064;8139.5708;7241.6162;897.9542;9383.7734;0.9691
2013-10-04T00:00:00.0/2013-10-05T00:00:00.0;10103.4775;8435.7207;7643.2754;792.4454;11356.4385;6705.0425;4537.2959;2167.7468;5324.1997;0.9840
2013-10-05T00:00:00.0/2013-10-06T00:00:00.0;10146.1182;8570.0742;7802.6494;767.4243;11650.5303;7511.5527;6180.9150;1330.6381;7461.1089;0.9837
2013-10-06T00:00:00.0/2013-10-07T00:00:00.0;10188.2461;8465.0010;7613.8174;851.1834;11271.6465;5731.8867;3179.6218;2552.2649;3996.5591;0.9837
2013-10-07T00:00:00.0/2013-10-08T00:00:00.0;10229.9639;8588.6885;7753.6152;835.0734;11387.0645;8055.3755;6997.7607;1057.6144;8996.0098;0.9833
2013-10-08T00:00:00.0/2013-10-09T00:00:00.0;10271.2656;8692.2617;7907.2241;785.0374;11702.9404;8313.6787;7363.3804;950.2979;9694.5371;0.9830
2013-10-09T00:00:00.0/2013-10-10T00:00:00.0;10312.0576;8721.6553;7745.1221;976.5333;11271.5557;8117.3003;6863.1309;1254.1694;8737.2305;0.9823
2013-10-10T00:00:00.0/2013-10-11T00:00:00.0;10352.3594;8318.6719;6963.7422;1354.9298;9846.0967;5266.1904;1485.2993;3780.8911;1715.0284;0.9819
2013-10-11T00:00:00.0/2013-10-12T00:00:00.0;10392.2197;8611.2529;7590.6401;1020.6130;11039.8076;5726.0630;2565.4089;3160.6541;2995.0437;0.9653
2013-10-12T00:00:00.0/2013-10-13T00:00:00.0;10431.5420;8806.2275;8074.7236;731.5037;11949.3945;8458.7715;7586.2788;872.4931;10355.8242;0.9601
2013-10-13T00:00:00.0/2013-10-14T00:00:00.0;10470.3418;8902.3281;8170.1719;732.1566;12076.8594;7636.5210;6107.9326;1528.5881;7322.8486;0.9597
2013-10-14T00:00:00.0/2013-10-15T00:00:00.0;10508.6865;8620.7393;7612.3364;1008.4027;11041.8359;4148.6558;571.4722;3577.1836;702.4167;0.9747
2013-10-15T00:00:00.0/2013-10-16T00:00:00.0;10546.4150;8715.1113;7883.3149;831.7967;11531.5898;4395.1035;952.6392;3442.4641;1033.4702;0.9799
2013-10-16T00:00:00.0/2013-10-17T00:00:00.0;10583.7129;8950.0889;8137.0708;813.0186;12000.6504;8069.8979;5860.6963;2209.2014;7587.5640;0.9847
2013-10-17T00:00:00.0/2013-10-18T00:00:00.0;10620.4336;8932.1387;8183.3818;748.7566;12010.1006;6072.1426;2022.5903;4049.5522;3321.0193;0.9882
2013-10-18T00:00:00.0/2013-10-19T00:00:00.0;10656.5986;8890.7676;7921.6621;969.1052;11477.5283;8596.1953;7556.7832;1039.4122;9995.8145;0.9878
2013-10-19T00:00:00.0/2013-10-20T00:00:00.0;10692.2725;8969.3604;8098.6733;870.6870;11765.7842;8272.2666;6686.0493;1586.2174;8795.8750;0.9875
2013-10-20T00:00:00.0/2013-10-21T00:00:00.0;10727.2959;9315.9561;8443.9717;871.9844;12314.7754;8820.3496;7399.6753;1420.6744;10007.4932;0.9875
2013-10-21T00:00:00.0/2013-10-22T00:00:00.0;10761.8730;9057.3291;8146.1411;911.1882;11805.3672;8508.0664;7608.9414;899.1247;9720.8652;0.9667
2013-10-22T00:00:00.0/2013-10-23T00:00:00.0;10795.8418;9027.0957;8058.7568;968.3392;11658.9229;7014.9780;5541.3213;1473.6569;6424.2783;0.9663
2013-10-23T00:00:00.0/2013-10-24T00:00:00.0;10829.2812;8982.7773;7889.1567;1093.6208;11292.6318;7060.6631;5401.0923;1659.5707;6438.1592;0.9656
2013-10-24T00:00:00.0/2013-10-25T00:00:00.0;10862.0674;8791.8242;7932.8540;858.9702;11427.5957;4277.5869;739.4794;3538.1077;821.7584;0.9865
2013-10-25T00:00:00.0/2013-10-26T00:00:00.0;10894.3789;8936.5557;8054.9546;881.6009;11603.4922;5949.3120;2306.9590;3642.3533;2619.5232;0.9858
2013-10-26T00:00:00.0/2013-10-27T00:00:00.0;10926.0762;9040.7314;7984.5645;1056.1667;11432.7920;8448.8633;6955.7764;1493.0867;8583.5479;0.9854
2013-10-27T00:00:00.0/2013-10-28T00:00:00.0;10957.2188;8929.0010;7890.7261;1038.2749;11226.8652;6753.7637;4081.4893;2672.2747;4760.9106;0.9847
2013-10-28T00:00:00.0/2013-10-29T00:00:00.0;10987.7236;8934.9609;7723.7930;1211.1680;10965.2578;6223.6021;3660.1394;2563.4626;4157.9424;0.9847
2013-10-29T00:00:00.0/2013-10-30T00:00:00.0;11017.7158;9206.9688;8340.2930;866.6758;12043.3428;6903.5000;3248.6724;3654.8274;3884.2612;0.9840
2013-10-30T00:00:00.0/2013-10-31T00:00:00.0;11047.0391;9096.8232;8062.5234;1034.2997;11535.6494;6916.6006;3658.5540;3258.0466;4162.5151;0.9837
2013-10-31T00:00:00.0/2013-11-01T00:00:00.0;11075.8740;9187.8965;8154.2695;1033.6270;11643.9316;6336.4517;2080.1265;4256.3252;2436.6033;0.9833
2013-11-01T00:00:00.0/2013-11-02T00:00:00.0;11104.0732;9141.0020;7884.1831;1256.8192;11184.4277;6912.5269;3335.8252;3576.7019;3830.4626;0.9674
2013-11-02T00:00:00.0/2013-11-03T00:00:00.0;11131.6855;9276.5166;8396.3135;880.2025;11986.7988;7606.7842;4967.3550;2639.4297;6839.3398;0.9670
2013-11-03T00:00:00.0/2013-11-04T00:00:00.0;11158.7100;9104.3232;7824.9224;1279.4010;10984.9678;6910.7598;3299.9165;3610.8433;4624.1958;0.9667
2013-11-04T00:00:00.0/2013-11-05T00:00:00.0;11185.1445;9132.6602;7852.3579;1280.3022;11006.2930;7155.2476;4932.8389;2222.4089;5742.5195;0.9819
2013-11-05T00:00:00.0/2013-11-06T00:00:00.0;11210.9893;9181.9980;7923.4014;1258.5966;11201.7686;8263.0361;5795.3281;2467.7078;7757.5386;0.9816
2013-11-06T00:00:00.0/2013-11-07T00:00:00.0;11236.2500;9368.9912;8448.4873;920.5031;12114.9531;8769.3457;7623.2983;1146.0474;9440.8838;0.9812
2013-11-07T00:00:00.0/2013-11-08T00:00:00.0;11260.9619;9243.7031;8093.5278;1150.1754;11426.5312;7597.3696;4634.8203;2962.5493;5924.2959;0.9806
2013-11-08T00:00:00.0/2013-11-09T00:00:00.0;11285.0059;9321.8164;8244.8877;1076.9293;11701.1826;8136.8145;6664.4009;1472.4136;7880.1855;0.9806
2013-11-09T00:00:00.0/2013-11-10T00:00:00.0;11308.5479;9415.9941;8394.4697;1021.5242;11965.6758;7769.2822;5880.2812;1889.0012;6996.3501;0.9799
2013-11-10T00:00:00.0/2013-11-11T00:00:00.0;11331.4180;9538.9707;8577.1094;961.8607;12300.7852;8384.5195;5895.7695;2488.7505;7980.4312;0.9799
2013-11-11T00:00:00.0/2013-11-12T00:00:00.0;11353.7910;9744.4697;9075.3887;669.0810;13169.0225;9582.3936;8910.9424;671.4515;12278.5078;0.9635
2013-11-12T00:00:00.0/2013-11-13T00:00:00.0;11375.5469;9501.4287;8528.5010;972.9278;12198.9648;9221.6006;8132.2212;1089.3799;10889.1982;0.9632
2013-11-13T00:00:00.0/2013-11-14T00:00:00.0;11396.6826;9493.0195;8566.7607;926.2588;12231.3691;8431.8760;6138.3677;2293.5085;8071.1055;0.9684
2013-11-14T00:00:00.0/2013-11-15T00:00:00.0;11417.3262;9446.9561;8343.7266;1103.2296;11833.7354;6400.1260;2701.7273;3698.3987;3033.4216;0.9875
2013-11-15T00:00:00.0/2013-11-16T00:00:00.0;11437.3096;9457.0986;8377.4082;1079.6903;11835.7910;8115.1265;5511.6089;2603.5173;7368.7129;0.9878
2013-11-16T00:00:00.0/2013-11-17T00:00:00.0;11456.7822;9353.0547;8298.5312;1054.5234;11727.3066;6165.5127;3194.0879;2971.4250;3485.4392;0.9875
2013-11-17T00:00:00.0/2013-11-18T00:00:00.0;11475.6729;9354.4883;8080.2031;1274.2853;11291.8164;8245.8223;5927.8608;2317.9612;7202.9775;0.9875
2013-11-18T00:00:00.0/2013-11-19T00:00:00.0;11494.0029;9574.7002;8587.8818;986.8176;12206.6787;7081.4434;4185.0415;2896.4019;4879.6157;0.9872
2013-11-19T00:00:00.0/2013-11-20T00:00:00.0;11511.7988;9604.9189;8717.5088;887.4099;12478.7021;8880.5791;7226.1753;1654.4043;9498.0957;0.9868
2013-11-20T00:00:00.0/2013-11-21T00:00:00.0;11529.0215;9706.8184;8964.5781;742.2395;12893.7295;9373.7646;8530.0010;843.7640;11311.8320;0.9868
2013-11-21T00:00:00.0/2013-11-22T00:00:00.0;11545.6504;9551.4238;8601.4814;949.9421;12225.4707;5400.4805;1454.9119;3945.5686;1640.3463;0.9660
2013-11-22T00:00:00.0/2013-11-23T00:00:00.0;11561.7861;9471.9990;8313.1172;1158.8822;11661.1709;4801.2222;1154.0875;3647.1345;1256.3705;0.9656
2013-11-23T00:00:00.0/2013-11-24T00:00:00.0;11577.3740;9535.5752;8306.3428;1229.2321;11696.0918;4661.5811;1347.7452;3313.8357;1924.5992;0.9649
2013-11-24T00:00:00.0/2013-11-25T00:00:00.0;11592.4248;9617.6133;8492.1475;1125.4664;11986.6621;6944.2383;4241.6836;2702.5549;5599.8931;0.9858
2013-11-25T00:00:00.0/2013-11-26T00:00:00.0;11606.9561;9568.7627;8366.4092;1202.3539;11811.2354;5935.5874;3036.9153;2898.6721;4151.5869;0.9854
2013-11-26T00:00:00.0/2013-11-27T00:00:00.0;11620.9473;9563.7256;8430.2773;1133.4484;11949.3486;7566.3730;4891.1157;2675.2573;5638.6626;0.9851
2013-11-27T00:00:00.0/2013-11-28T00:00:00.0;11634.3691;9682.4971;8731.9814;950.5153;12440.3193;7841.9697;5307.4702;2534.4995;6539.6079;0.9851
2013-11-28T00:00:00.0/2013-11-29T00:00:00.0;11647.3232;9574.4561;8425.9795;1148.4772;11879.3408;7714.2959;6085.6743;1628.6216;6788.4404;0.9847
2013-11-29T00:00:00.0/2013-11-30T00:00:00.0;11659.7539;9647.5791;8750.8896;896.6888;12490.5586;6644.7539;2807.7935;3836.9604;3590.7217;0.9844
2013-11-30T00:00:00.0/2013-12-01T00:00:00.0;11671.6201;9635.8867;8602.0518;1033.8347;12214.5225;6727.0674;3296.2026;3430.8647;3677.8132;0.9844
2013-12-01T00:00:00.0/2013-12-02T00:00:00.0;11683.0342;9648.9395;8554.7832;1094.1561;12126.5107;8736.7158;6685.4883;2051.2278;8024.9683;0.9684
2013-12-02T00:00:00.0/2013-12-03T00:00:00.0;11693.8936;9623.5635;8718.4648;905.0988;12462.8096;5279.6074;2218.1050;3061.5022;3025.4094;0.9684
2013-12-03T00:00:00.0/2013-12-04T00:00:00.0;11704.2490;9756.8574;9037.1562;719.7009;13112.6855;7193.7217;5281.1304;1912.5912;6586.1851;0.9684
2013-12-04T00:00:00.0/2013-12-05T00:00:00.0;11714.1650;9724.5947;8682.9053;1041.6891;12438.0967;6416.5273;3116.3396;3300.1877;3738.8494;0.9837
2013-12-05T00:00:00.0/2013-12-06T00:00:00.0;11723.5752;9547.4248;8067.1533;1480.2716;11391.2344;6305.6733;2882.9219;3422.7515;3888.6946;0.9833
2013-12-06T00:00:00.0/2013-12-07T00:00:00.0;11732.4453;9515.3066;8334.2021;1181.1046;11738.1523;4722.4590;889.7115;3832.7473;1058.4537;0.9833
2013-12-07T00:00:00.0/2013-12-08T00:00:00.0;11740.8789;9622.2656;8755.2910;866.9753;12526.5400;5378.2778;1518.3505;3859.9275;2030.6354;0.9830
2013-12-08T00:00:00.0/2013-12-09T00:00:00.0;11748.7734;9534.1182;8459.8818;1074.2362;11960.2900;5018.2437;978.4300;4039.8135;1061.7178;0.9830
2013-12-09T00:00:00.0/2013-12-10T00:00:00.0;11756.2051;9640.3730;8803.9531;836.4201;12660.4121;5998.9434;2262.9712;3735.9724;2961.5508;0.9826
2013-12-10T00:00:00.0/2013-12-11T00:00:00.0;11763.1875;9568.9971;8822.5957;746.4016;12718.2598;4069.8679;402.0943;3667.7734;426.1614;0.9826
2013-12-11T00:00:00.0/2013-12-12T00:00:00.0;11769.6826;9675.7998;8842.4463;833.3536;12651.2295;7281.4043;3793.8372;3487.5669;4676.5225;0.9667
2013-12-12T00:00:00.0/2013-12-13T00:00:00.0;11775.6299;9641.8193;8466.3252;1175.4946;11972.3682;6717.1558;2897.9375;3819.2183;3784.6436;0.9566
2013-12-13T00:00:00.0/2013-12-14T00:00:00.0;11781.1885;9751.8516;8851.2119;900.6404;12671.0322;4938.4775;769.6495;4168.8281;919.6870;0.9667
2013-12-14T00:00:00.0/2013-12-15T00:00:00.0;11786.2197;9703.2812;8793.1846;910.0973;12551.1426;6574.2188;2475.4192;4098.7998;2986.3218;0.9823
2013-12-15T00:00:00.0/2013-12-16T00:00:00.0;11790.7988;9564.0928;8497.3887;1066.7036;12027.4639;6197.4429;1821.2506;4376.1919;2387.0691;0.9823
2013-12-16T00:00:00.0/2013-12-17T00:00:00.0;11794.9336;9565.0615;8552.1387;1012.9227;12075.8438;3774.5793;266.7435;3507.8359;292.7621;0.9819
2013-12-17T00:00:00.0/2013-12-18T00:00:00.0;11798.5244;9590.5498;8499.4443;1091.1051;12119.8428;4717.2231;805.8156;3911.4077;1232.1447;0.9823
2013-12-18T00:00:00.0/2013-12-19T00:00:00.0;11801.7305;9680.5439;8774.8164;905.7269;12535.1758;5147.6621;1085.7896;4061.8726;1929.6967;0.9823
2013-12-19T00:00:00.0/2013-12-20T00:00:00.0;11804.4238;9622.5420;8478.9727;1143.5695;12000.0566;4936.4399;1000.0643;3936.3760;1262.3488;0.9819
2013-12-20T00:00:00.0/2013-12-21T00:00:00.0;11806.6553;9648.8389;8606.0068;1042.8324;12239.6641;5075.7490;1068.6858;4007.0632;1508.1775;0.9823
2013-12-21T00:00:00.0/2013-12-22T00:00:00.0;11808.4131;9659.6680;8568.3867;1091.2819;12197.5469;4599.3994;826.5526;3772.8469;921.0854;0.9663
2013-12-22T00:00:00.0/2013-12-23T00:00:00.0;11809.7051;9701.3408;8944.4189;756.9222;12880.1445;4656.3325;688.9966;3967.3362;813.5082;0.9667
2013-12-23T00:00:00.0/2013-12-24T00:00:00.0;11810.5254;9801.9971;9021.1748;780.8221;13026.4912;6476.4028;3136.1655;3340.2371;3499.1187;0.9819
2013-12-24T00:00:00.0/2013-12-25T00:00:00.0;11810.8750;9924.7070;9214.3096;710.3973;13365.1211;9786.6143;8957.6846;828.9301;12211.7432;0.9823
2013-12-25T00:00:00.0/2013-12-26T00:00:00.0;11810.7520;9908.1016;9202.6445;705.4576;13334.5742;9759.4385;8868.9678;890.4705;12121.4971;0.9819
2013-12-26T00:00:00.0/2013-12-27T00:00:00.0;11810.1152;9748.7617;8944.5801;804.1818;12857.4316;6538.5747;2909.3635;3629.2114;3401.9412;0.9826
2013-12-27T00:00:00.0/2013-12-28T00:00:00.0;11809.0430;9665.2979;8774.9385;890.3589;12541.2393;4804.6860;1071.7594;3732.9268;1691.5911;0.9823
2013-12-28T00:00:00.0/2013-12-29T00:00:00.0;11807.4971;9597.2529;8640.6211;956.6318;12347.5400;5759.7192;1575.9928;4183.7261;2304.8081;0.9826
2013-12-29T00:00:00.0/2013-12-30T00:00:00.0;11805.4590;9633.7246;8609.3057;1024.4191;12307.3037;3889.6467;859.2423;3030.4043;1150.2009;0.9823
2013-12-30T00:00:00.0/2013-12-31T00:00:00.0;11802.9463;9520.1309;8325.8115;1194.3188;11671.5293;4830.8262;1493.3406;3337.4854;2132.3306;0.9826
2013-12-31T00:00:00.0/2014-01-01T00:00:00.0;11799.9043;9506.6338;8408.9443;1097.6890;11784.6064;4652.5405;2742.0837;1910.4568;3892.6865;0.9826
2014-01-01T00:00:00.0/2014-01-02T00:00:00.0;11796.4004;9462.4316;8253.6816;1208.7496;11655.2441;4789.5249;1195.1219;3594.4028;1482.8367;0.9830
2014-01-02T00:00:00.0/2014-01-03T00:00:00.0;11792.4209;9493.8643;8213.7148;1280.1500;11613.9629;5348.3262;2721.3315;2626.9946;3719.5559;0.9826
2014-01-03T00:00:00.0/2014-01-04T00:00:00.0;11787.8994;9565.2100;8866.5000;698.7095;12832.9561;3810.5906;328.2870;3482.3035;362.8777;0.9830
2014-01-04T00:00:00.0/2014-01-05T00:00:00.0;11782.8535;9639.1621;9018.2617;620.9006;13131.1719;3844.1821;253.6664;3590.5159;279.9256;0.9833
2014-01-05T00:00:00.0/2014-01-06T00:00:00.0;11777.4102;9673.7549;8937.8330;735.9214;12902.9863;6614.8745;2017.4485;4597.4258;3006.8625;0.9826
2014-01-06T00:00:00.0/2014-01-07T00:00:00.0;11771.3623;9563.0830;8634.1680;928.9147;12239.2051;5552.8804;2015.6624;3537.2183;2821.6082;0.9833
2014-01-07T00:00:00.0/2014-01-08T00:00:00.0;11764.7920;9623.5840;8836.2344;787.3495;12716.1621;7452.9600;4076.1841;3376.7761;5537.6885;0.9837
2014-01-08T00:00:00.0/2014-01-09T00:00:00.0;11757.7510;9696.9600;8987.5020;709.4581;12959.7031;4078.4224;1126.1387;2952.2837;1817.2274;0.9837
2014-01-09T00:00:00.0/2014-01-10T00:00:00.0;11750.1396;9837.8682;9095.6621;742.2058;13203.3994;9820.5957;9055.3242;765.2710;12859.0947;0.9840
2014-01-10T00:00:00.0/2014-01-11T00:00:00.0;11741.9873;9933.3066;9320.8281;612.4784;13613.9248;9815.2148;9156.5469;658.6680;12532.8848;0.9844
2014-01-11T00:00:00.0/2014-01-12T00:00:00.0;11733.3457;9646.5361;8806.2246;840.3113;12696.2129;4815.6426;3228.5413;1587.1016;4686.7515;0.9844
2014-01-12T00:00:00.0/2014-01-13T00:00:00.0;11724.1719;9659.2480;9008.2217;651.0272;13039.8682;5277.5508;1039.3699;4238.1807;1272.0205;0.9844
2014-01-13T00:00:00.0/2014-01-14T00:00:00.0;11714.3994;9565.9092;8603.0078;962.9011;12232.2881;5708.6035;2679.1736;3029.4299;3716.7068;0.9847
2014-01-14T00:00:00.0/2014-01-15T00:00:00.0;11704.1123;9479.5029;8383.9238;1095.5789;11792.7197;6228.0264;4109.7939;2118.2322;4797.6914;0.9847
2014-01-15T00:00:00.0/2014-01-16T00:00:00.0;11693.2402;9608.2891;8901.9990;706.2899;12857.4785;6048.4521;2850.2749;3198.1770;3076.9438;0.9847
2014-01-16T00:00:00.0/2014-01-17T00:00:00.0;11681.7842;9579.0703;8839.3486;739.7214;12766.1260;6531.3486;3066.2798;3465.0686;3742.0544;0.9854
2014-01-17T00:00:00.0/2014-01-18T00:00:00.0;11669.7529;9541.7588;8784.6406;757.1175;12639.7285;5325.7031;1585.7421;3739.9609;1922.5156;0.9858
2014-01-18T00:00:00.0/2014-01-19T00:00:00.0;11657.1631;9550.8896;8810.4775;740.4118;12683.1543;5472.0381;2405.7883;3066.2498;2619.6809;0.9861
2014-01-19T00:00:00.0/2014-01-20T00:00:00.0;11643.9854;9518.6309;8577.7578;940.8737;12237.2021;5228.9141;1339.1829;3889.7312;1787.5028;0.9865
