# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2008-10-30T00:00:00.0
# Date end (ISO 8601): 2023-11-01T00:00:00.0
# Latitude (positive North, ISO 19115): -32.7259
# Longitude (positive East, ISO 19115): -60.6638
# Altitude (m): 10.00
# Time reference: True Solar Time (TST)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2023-12-12
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2011-11-09T00:00:00.0/2011-11-10T00:00:00.0;11315.7285;8180.2061;6803.5400;1376.6655;9857.7979;3873.9646;1144.8438;2729.1211;1539.8680;0.9792
2011-11-10T00:00:00.0/2011-11-11T00:00:00.0;11356.1963;8928.5117;7798.8359;1129.6753;11402.3418;8786.7334;7620.7349;1165.9982;10508.2686;0.9837
2011-11-11T00:00:00.0/2011-11-12T00:00:00.0;11395.8301;8611.2891;7221.7090;1389.5803;10383.7734;7848.2246;5589.4243;2258.8005;7380.0107;0.9365
2011-11-12T00:00:00.0/2011-11-13T00:00:00.0;11434.6836;8490.8691;6980.6523;1510.2166;10070.1650;7569.5586;4858.0005;2711.5581;6985.0146;0.9774
2011-11-13T00:00:00.0/2011-11-14T00:00:00.0;11472.7051;8582.3994;7187.6763;1394.7234;10314.2568;6216.0972;2684.2646;3531.8325;3531.5425;0.9816
2011-11-14T00:00:00.0/2011-11-15T00:00:00.0;11509.8691;8782.8457;7661.2773;1121.5685;11155.8555;5533.5488;1377.5253;4156.0239;2055.4890;0.9816
2011-11-15T00:00:00.0/2011-11-16T00:00:00.0;11546.2295;8919.3896;7897.6309;1021.7590;11515.4922;8743.0713;7608.1924;1134.8794;10374.7832;0.9809
2011-11-16T00:00:00.0/2011-11-17T00:00:00.0;11581.7012;8679.7842;7396.2642;1283.5198;10617.6855;8504.0479;7106.8726;1397.1748;9629.3945;0.9806
2011-11-17T00:00:00.0/2011-11-18T00:00:00.0;11616.3340;8704.0771;7446.4907;1257.5868;10631.8799;7488.4185;4557.9961;2930.4229;6298.1055;0.9802
2011-11-18T00:00:00.0/2011-11-19T00:00:00.0;11650.0986;8720.5322;7577.2363;1143.2960;10905.7207;8555.8691;7315.0767;1240.7928;9866.8818;0.9799
2011-11-19T00:00:00.0/2011-11-20T00:00:00.0;11683.0527;8579.3555;7367.0356;1212.3196;10513.1592;6717.1304;4524.0000;2193.1304;6060.4268;0.9792
2011-11-20T00:00:00.0/2011-11-21T00:00:00.0;11715.0781;8262.2197;6468.9434;1793.2762;8927.9346;2980.5940;137.0490;2843.5449;306.2292;0.9840
2011-11-21T00:00:00.0/2011-11-22T00:00:00.0;11746.2744;8605.1738;7172.8350;1432.3391;10121.0840;2256.6851;82.8649;2173.8201;249.0483;0.9833
2011-11-22T00:00:00.0/2011-11-23T00:00:00.0;11776.5420;8953.0039;7679.7822;1273.2217;11005.9404;8792.4600;7427.3203;1365.1403;9984.8125;0.9830
2011-11-23T00:00:00.0/2011-11-24T00:00:00.0;11805.9551;8754.9736;7126.3896;1628.5836;10099.2578;5823.0444;2196.0996;3626.9446;3337.4783;0.9823
2011-11-24T00:00:00.0/2011-11-25T00:00:00.0;11834.4355;8808.6494;7588.8047;1219.8450;10865.7803;8808.6553;7588.8101;1219.8455;10865.7959;0.9819
2011-11-25T00:00:00.0/2011-11-26T00:00:00.0;11862.0068;8517.9854;7002.7871;1515.1981;9917.1367;7093.1377;4550.1680;2542.9695;5917.9346;0.9816
2011-11-26T00:00:00.0/2011-11-27T00:00:00.0;11888.7002;8682.2754;7323.8135;1358.4615;10366.4834;8147.6191;6264.4438;1883.1754;8231.4746;0.9806
2011-11-27T00:00:00.0/2011-11-28T00:00:00.0;11914.4150;8763.6240;7527.9453;1235.6792;10677.6182;6200.2842;3515.3027;2684.9814;4796.7295;0.9809
2011-11-28T00:00:00.0/2011-11-29T00:00:00.0;11939.2510;8662.7803;7452.6670;1210.1130;10695.4014;2659.5046;596.9697;2062.5349;1407.7858;0.9806
2011-11-29T00:00:00.0/2011-11-30T00:00:00.0;11963.1484;8819.5605;7792.9272;1026.6334;11211.2705;4691.4121;831.2721;3860.1401;1052.5201;0.9799
2011-11-30T00:00:00.0/2011-12-01T00:00:00.0;11986.1211;9450.9160;8432.6416;1018.2748;12119.4219;9119.9541;7923.7354;1196.2185;10471.7363;0.9799
2011-12-01T00:00:00.0/2011-12-02T00:00:00.0;12008.1572;9309.1885;8276.7910;1032.3981;12073.5898;9012.2725;7635.3047;1376.9674;10371.6436;0.9847
2011-12-02T00:00:00.0/2011-12-03T00:00:00.0;12029.2998;9278.9326;8220.6631;1058.2703;11871.8955;9277.0283;8220.1787;1056.8494;11871.1875;0.9840
2011-12-03T00:00:00.0/2011-12-04T00:00:00.0;12049.4482;9198.6270;8131.4072;1067.2203;11750.6797;9126.5586;7985.6782;1140.8806;11293.8682;0.9837
2011-12-04T00:00:00.0/2011-12-05T00:00:00.0;12068.6162;9187.5039;8105.5713;1081.9332;11632.3262;8841.7363;7086.0244;1755.7117;9764.0732;0.9837
2011-12-05T00:00:00.0/2011-12-06T00:00:00.0;12086.8799;8859.1162;7535.3828;1323.7329;10654.0811;7538.8672;4925.2314;2613.6360;6408.9355;0.9837
2011-12-06T00:00:00.0/2011-12-07T00:00:00.0;12104.1846;8975.4678;7622.8672;1352.6002;10801.2939;8545.6523;6673.6460;1872.0067;8760.3047;0.9830
2011-12-07T00:00:00.0/2011-12-08T00:00:00.0;12120.5332;9297.1904;8225.2705;1071.9200;11843.0850;9297.1895;8225.2686;1071.9204;11843.0840;0.9826
2011-12-08T00:00:00.0/2011-12-09T00:00:00.0;12135.8652;9081.5283;7822.1997;1259.3286;11137.1650;6836.0249;2609.8489;4226.1758;3910.9697;0.9826
2011-12-09T00:00:00.0/2011-12-10T00:00:00.0;12150.2529;8996.0322;7743.1084;1252.9241;11044.0254;8996.0264;7743.1025;1252.9241;11043.4453;0.9823
2011-12-10T00:00:00.0/2011-12-11T00:00:00.0;12163.7119;9171.7285;8171.1660;1000.5625;11761.0889;9132.7549;8074.7764;1057.9789;11506.0469;0.9823
2011-12-11T00:00:00.0/2011-12-12T00:00:00.0;12176.1953;8847.9375;7351.5352;1496.4022;10403.2910;7359.2227;4770.3081;2588.9148;6358.8418;0.9819
2011-12-12T00:00:00.0/2011-12-13T00:00:00.0;12187.6973;9465.3066;8428.0137;1037.2935;12031.2793;8738.6729;7034.3315;1704.3408;9155.5518;0.9816
2011-12-13T00:00:00.0/2011-12-14T00:00:00.0;12198.1963;9312.4180;8127.0728;1185.3456;11586.8955;8687.6318;6770.8159;1916.8159;8933.4385;0.9816
2011-12-14T00:00:00.0/2011-12-15T00:00:00.0;12207.7178;9167.8027;7817.9023;1349.9001;11017.1699;6825.3223;3673.5862;3151.7358;4693.1602;0.9767
2011-12-15T00:00:00.0/2011-12-16T00:00:00.0;12216.2920;9126.5127;7907.2451;1219.2675;11214.1943;6891.2446;3467.2961;3423.9485;4556.9082;0.9812
2011-12-16T00:00:00.0/2011-12-17T00:00:00.0;12223.8545;9011.6094;7219.5801;1792.0295;10132.8643;7569.2983;4381.8008;3187.4978;5885.6021;0.9816
2011-12-17T00:00:00.0/2011-12-18T00:00:00.0;12230.4238;9122.4414;7593.3354;1529.1058;10791.0029;8106.1196;5249.2886;2856.8313;7375.5063;0.9812
2011-12-18T00:00:00.0/2011-12-19T00:00:00.0;12236.0137;9268.2295;8030.2788;1237.9502;11453.4688;9019.8242;7440.3481;1579.4757;10469.6797;0.9816
2011-12-19T00:00:00.0/2011-12-20T00:00:00.0;12240.6494;8985.5693;7300.8604;1684.7087;10260.4697;8836.5664;6996.2905;1840.2759;9608.5342;0.9809
2011-12-20T00:00:00.0/2011-12-21T00:00:00.0;12244.2188;8832.5645;7133.6040;1698.9604;9991.0918;3863.2095;871.0562;2992.1533;1723.9807;0.9816
2011-12-21T00:00:00.0/2011-12-22T00:00:00.0;12246.8799;8682.0840;6954.8594;1727.2247;9514.3838;7353.0688;4807.2539;2545.8149;5746.2808;0.9809
2011-12-22T00:00:00.0/2011-12-23T00:00:00.0;12248.4609;8468.4043;6475.5410;1992.8636;8859.5527;6364.1274;3267.9822;3096.1455;4313.1567;0.9816
2011-12-23T00:00:00.0/2011-12-24T00:00:00.0;12249.1357;8619.8213;6507.2676;2112.5540;8996.4766;2618.5605;189.8476;2428.7131;459.6487;0.9809
2011-12-24T00:00:00.0/2011-12-25T00:00:00.0;12248.7324;9543.3770;8325.7354;1217.6418;11893.1709;9043.1758;7502.2231;1540.9525;9608.7080;0.9816
2011-12-25T00:00:00.0/2011-12-26T00:00:00.0;12247.4082;9501.3740;8439.1514;1062.2233;12178.9385;9072.6357;7411.9277;1660.7079;10063.3984;0.9809
2011-12-26T00:00:00.0/2011-12-27T00:00:00.0;12245.0205;9248.5674;8039.3813;1209.1858;11521.4082;8636.7412;6524.6104;2112.1306;9048.4707;0.9816
2011-12-27T00:00:00.0/2011-12-28T00:00:00.0;12241.6543;9201.2822;7861.2559;1340.0264;11200.5518;7918.1045;5592.3364;2325.7676;7826.1401;0.9812
2011-12-28T00:00:00.0/2011-12-29T00:00:00.0;12237.3145;9253.4434;7962.5625;1290.8805;11342.3760;8702.8047;6853.4780;1849.3262;9373.2197;0.9816
2011-12-29T00:00:00.0/2011-12-30T00:00:00.0;12231.9180;9220.2168;7958.7607;1261.4565;11371.0977;6182.9487;2858.5469;3324.4019;4675.1372;0.9816
2011-12-30T00:00:00.0/2011-12-31T00:00:00.0;12225.5215;9311.7861;8244.3428;1067.4441;11857.5967;9076.2412;7670.3877;1405.8538;10569.4053;0.9823
2011-12-31T00:00:00.0/2012-01-01T00:00:00.0;12218.2197;9195.3203;7969.8228;1225.4974;11404.0527;9076.8213;7761.5493;1315.2723;10744.2275;0.9816
2012-01-01T00:00:00.0/2012-01-02T00:00:00.0;12209.8506;9391.5469;8213.9404;1177.6064;11861.6689;9391.5459;8213.9395;1177.6064;11861.5977;0.9819
2012-01-02T00:00:00.0/2012-01-03T00:00:00.0;12200.4619;9396.5684;8410.2510;986.3179;12229.9072;9223.3652;7858.9429;1364.4222;11658.5332;0.9823
2012-01-03T00:00:00.0/2012-01-04T00:00:00.0;12190.1230;8995.3076;7678.0269;1317.2809;10925.2861;6966.8052;4179.6821;2787.1230;6217.0718;0.9823
2012-01-04T00:00:00.0/2012-01-05T00:00:00.0;12178.7471;9436.4580;8374.6846;1061.7734;12099.5801;9371.4531;8261.8047;1109.6481;11643.2852;0.9826
2012-01-05T00:00:00.0/2012-01-06T00:00:00.0;12166.4199;9487.2510;8631.9385;855.3118;12634.2148;9487.2432;8631.9316;855.3118;12634.1465;0.9823
2012-01-06T00:00:00.0/2012-01-07T00:00:00.0;12153.0596;9275.4121;8279.6123;995.7996;11994.7109;9211.3809;8165.1440;1046.2369;11613.4062;0.9778
2012-01-07T00:00:00.0/2012-01-08T00:00:00.0;12138.7012;9124.4434;8012.2417;1112.2017;11496.0059;8964.2617;7625.3813;1338.8809;10838.1680;0.9781
2012-01-08T00:00:00.0/2012-01-09T00:00:00.0;12123.3887;9170.2344;8204.8457;965.3891;11895.3984;9150.8662;8157.6465;993.2200;11768.8682;0.9837
2012-01-09T00:00:00.0/2012-01-10T00:00:00.0;12107.0537;8593.3320;6912.2852;1681.0470;9740.1201;8439.5850;6688.7700;1750.8149;9176.4385;0.9837
2012-01-10T00:00:00.0/2012-01-11T00:00:00.0;12089.7324;8464.1650;6786.6802;1677.4849;9220.7090;6083.9976;2056.8914;4027.1062;2839.5654;0.9840
2012-01-11T00:00:00.0/2012-01-12T00:00:00.0;12071.4082;8315.5381;6393.6855;1921.8524;8788.0605;1816.4784;22.3939;1794.0845;102.6432;0.9844
2012-01-12T00:00:00.0/2012-01-13T00:00:00.0;12052.0684;9115.4131;7603.8428;1511.5702;10773.8711;8533.6279;6317.0537;2216.5740;8821.0420;0.9851
2012-01-13T00:00:00.0/2012-01-14T00:00:00.0;12031.7832;9254.1045;8196.4551;1057.6501;11907.0479;9199.2100;8092.1309;1107.0793;11476.8926;0.9806
2012-01-14T00:00:00.0/2012-01-15T00:00:00.0;12010.5146;9486.4688;8645.4570;841.0121;12740.7988;9486.4688;8645.4570;841.0118;12740.8105;0.9806
2012-01-15T00:00:00.0/2012-01-16T00:00:00.0;11988.2637;9360.8613;8526.1641;834.6971;12556.1016;9360.8535;8526.1553;834.6974;12556.0400;0.9806
2012-01-16T00:00:00.0/2012-01-17T00:00:00.0;11965.0312;9240.6602;8446.9463;793.7145;12426.0938;9240.6660;8446.9521;793.7137;12426.1631;0.9812
2012-01-17T00:00:00.0/2012-01-18T00:00:00.0;11940.8291;9053.1270;8045.1680;1007.9586;11735.0576;8971.0146;7900.6895;1070.3250;11296.3242;0.9764
2012-01-18T00:00:00.0/2012-01-19T00:00:00.0;11915.6699;9052.7920;8115.5566;937.2349;11740.2119;8813.0869;7546.5254;1266.5616;10714.9424;0.9816
2012-01-19T00:00:00.0/2012-01-20T00:00:00.0;11889.5342;8706.8389;7346.5913;1360.2478;10472.1191;6304.4751;2548.8457;3755.6294;3246.6489;0.9563
2012-01-20T00:00:00.0/2012-01-21T00:00:00.0;11862.3887;8846.1367;7767.8989;1078.2378;11218.5352;8594.2568;7238.7734;1355.4833;9832.9619;0.9830
2012-01-21T00:00:00.0/2012-01-22T00:00:00.0;11834.3418;8267.4980;6488.8281;1778.6698;9019.9551;4058.9324;490.9662;3567.9663;836.9037;0.9833
2012-01-22T00:00:00.0/2012-01-23T00:00:00.0;11805.3291;8161.1587;6043.0654;2118.0933;8365.9326;8104.1045;5966.2671;2137.8374;8100.0068;0.9788
2012-01-23T00:00:00.0/2012-01-24T00:00:00.0;11775.3311;8647.9336;7482.7524;1165.1808;10711.2178;8607.8027;7414.5000;1193.3027;10446.9072;0.9792
2012-01-24T00:00:00.0/2012-01-25T00:00:00.0;11744.4316;8651.7568;7369.8315;1281.9250;10616.2568;6690.5581;4900.5981;1789.9600;6628.3809;0.9795
2012-01-25T00:00:00.0/2012-01-26T00:00:00.0;11712.5498;9169.8516;8147.9170;1021.9340;11929.1650;9127.6387;8067.4766;1060.1620;11581.4736;0.9802
2012-01-26T00:00:00.0/2012-01-27T00:00:00.0;11679.7812;8952.1621;7979.4478;972.7139;11732.3320;8436.0479;6547.8125;1888.2351;9493.9316;0.9809
2012-01-27T00:00:00.0/2012-01-28T00:00:00.0;11646.0430;8936.4043;7910.0820;1026.3226;11624.1689;8792.0225;7453.9434;1338.0793;11110.8838;0.9812
2012-01-28T00:00:00.0/2012-01-29T00:00:00.0;11611.4219;8903.0791;8042.9141;860.1647;11906.1797;8806.1680;7711.2583;1094.9095;11559.9639;0.9816
2012-01-29T00:00:00.0/2012-01-30T00:00:00.0;11575.8564;8493.1758;7404.6670;1088.5090;10775.2881;7746.4033;5690.2358;2056.1675;7747.0576;0.9823
2012-01-30T00:00:00.0/2012-01-31T00:00:00.0;11539.3740;8375.1104;7386.7944;988.3160;10792.5127;6982.6440;4523.4365;2459.2075;6126.1362;0.9830
2012-01-31T00:00:00.0/2012-02-01T00:00:00.0;11502.0508;8154.3887;6756.9390;1397.4497;9679.7344;2367.0786;95.6959;2271.3828;403.3724;0.9833
2012-02-01T00:00:00.0/2012-02-02T00:00:00.0;11463.7861;8208.4414;6793.3179;1415.1235;9618.2305;6446.3101;3628.3401;2817.9702;5766.5020;0.9840
2012-02-02T00:00:00.0/2012-02-03T00:00:00.0;11424.6309;7858.3467;5670.8896;2187.4568;7877.5239;4730.0244;1350.8795;3379.1450;1944.8060;0.9847
2012-02-03T00:00:00.0/2012-02-04T00:00:00.0;11384.6533;8247.8154;6991.2388;1256.5763;10078.7148;8050.1831;6680.0537;1370.1292;9083.1973;0.9851
2012-02-04T00:00:00.0/2012-02-05T00:00:00.0;11343.7627;8030.5723;6513.0576;1517.5145;9290.5293;7909.3750;6300.5024;1608.8726;8797.5078;0.9858
2012-02-05T00:00:00.0/2012-02-06T00:00:00.0;11302.0479;8020.3857;6851.8052;1168.5806;9964.7637;3405.8792;1612.8987;1792.9805;2553.0364;0.9809
2012-02-06T00:00:00.0/2012-02-07T00:00:00.0;11259.4404;8083.5459;7118.1089;965.4369;10443.6680;5929.6108;2421.0034;3508.6077;3589.0205;0.9816
2012-02-07T00:00:00.0/2012-02-08T00:00:00.0;11216.0381;8069.8140;7075.7300;994.0838;10365.1299;7460.6123;5812.2798;1648.3325;7491.0186;0.9819
2012-02-08T00:00:00.0/2012-02-09T00:00:00.0;11171.7607;7974.4062;6698.5698;1275.8364;9700.6025;2596.9011;174.1629;2422.7383;371.7863;0.9774
2012-02-09T00:00:00.0/2012-02-10T00:00:00.0;11126.6553;8071.1069;6134.3545;1936.7521;8755.8613;6509.0049;3600.5632;2908.4417;4626.8862;0.9833
2012-02-10T00:00:00.0/2012-02-11T00:00:00.0;11080.7324;8603.0332;7426.2329;1176.8003;11004.0059;7964.2310;6055.0981;1909.1331;8682.6055;0.9840
2012-02-11T00:00:00.0/2012-02-12T00:00:00.0;11034.0000;8605.7344;7760.0132;845.7209;11692.3369;8594.8223;7738.4287;856.3937;11563.4766;0.9795
2012-02-12T00:00:00.0/2012-02-13T00:00:00.0;10986.4707;8350.5244;7492.6670;857.8581;11268.2988;8184.5161;6981.6626;1202.8535;10640.4941;0.9802
2012-02-13T00:00:00.0/2012-02-14T00:00:00.0;10938.1553;8271.6992;7362.8716;908.8278;11052.5332;8067.6982;6836.6167;1231.0818;10124.3984;0.9809
2012-02-14T00:00:00.0/2012-02-15T00:00:00.0;10889.0635;8321.4688;7464.6084;856.8603;11258.1875;8277.0625;7371.1094;905.9529;11073.1836;0.9816
2012-02-15T00:00:00.0/2012-02-16T00:00:00.0;10839.2090;7847.1812;6570.2822;1276.8992;9616.0420;7359.0205;5211.4966;2147.5237;7859.7954;0.9823
2012-02-16T00:00:00.0/2012-02-17T00:00:00.0;10788.6025;7535.9326;6144.5811;1391.3518;8818.0000;7047.8145;5412.0166;1635.7980;7072.2002;0.9830
2012-02-17T00:00:00.0/2012-02-18T00:00:00.0;10737.3037;7628.5020;6416.3164;1212.1855;9482.9639;5708.1958;2253.9639;3454.2319;3384.8821;0.9833
2012-02-18T00:00:00.0/2012-02-19T00:00:00.0;10685.2422;7735.9302;6678.9199;1057.0104;9971.1279;7033.9863;4524.2036;2509.7825;6538.1748;0.9840
2012-02-19T00:00:00.0/2012-02-20T00:00:00.0;10632.4688;7569.4917;6463.4731;1106.0187;9561.4873;4615.9409;957.6497;3658.2910;1602.0266;0.9847
2012-02-20T00:00:00.0/2012-02-21T00:00:00.0;10578.9971;7301.6826;5759.0537;1542.6290;8293.5273;2029.7771;90.5770;1939.2001;222.6128;0.9854
2012-02-21T00:00:00.0/2012-02-22T00:00:00.0;10524.8418;7926.4683;6906.6216;1019.8464;10405.0752;5720.0947;3022.4360;2697.6589;4865.8032;0.9861
2012-02-22T00:00:00.0/2012-02-23T00:00:00.0;10470.0156;7928.1987;6967.1021;961.0967;10620.7461;7841.8716;6746.9585;1094.9128;10201.1230;0.9816
2012-02-23T00:00:00.0/2012-02-24T00:00:00.0;10414.5352;7860.1362;6842.2339;1017.9022;10385.8018;7592.9839;6280.5903;1312.3940;9011.9336;0.9823
2012-02-24T00:00:00.0/2012-02-25T00:00:00.0;10358.4580;7645.0029;6514.8989;1130.1042;9894.6367;5228.2168;1848.6569;3379.5603;2815.1414;0.9830
2012-02-25T00:00:00.0/2012-02-26T00:00:00.0;10301.7266;7738.1929;6892.2871;845.9056;10609.1787;7113.5576;5695.4019;1418.1555;8590.3340;0.9833
2012-02-26T00:00:00.0/2012-02-27T00:00:00.0;10244.3857;7786.1260;6783.4365;1002.6894;10429.8945;6537.7070;4073.3679;2464.3389;6236.7637;0.9840
2012-02-27T00:00:00.0/2012-02-28T00:00:00.0;10186.4209;7435.7358;6422.2202;1013.5153;9886.0977;5792.1826;3319.3130;2472.8694;4947.0347;0.9851
2012-02-28T00:00:00.0/2012-02-29T00:00:00.0;10127.9258;7329.7720;6386.1025;943.6691;9823.7354;1458.3994;100.2663;1358.1331;279.3328;0.9806
2012-02-29T00:00:00.0/2012-03-01T00:00:00.0;10068.8701;7326.2686;6317.0513;1009.2173;9607.9131;2302.1489;110.3420;2191.8069;363.3939;0.9757
2012-03-01T00:00:00.0/2012-03-02T00:00:00.0;10009.3213;7712.4277;6876.4756;835.9520;10769.5635;6325.4956;3877.5330;2447.9624;6910.0005;0.9816
2012-03-02T00:00:00.0/2012-03-03T00:00:00.0;9949.2109;7601.9014;6874.8638;727.0377;10860.8809;7467.5474;6576.1978;891.3497;10207.2500;0.9823
2012-03-03T00:00:00.0/2012-03-04T00:00:00.0;9888.5566;7367.9790;6581.7690;786.2100;10388.8047;7056.0078;5771.4683;1284.5397;9095.6357;0.9833
2012-03-04T00:00:00.0/2012-03-05T00:00:00.0;9827.4590;7231.2163;6478.5942;752.6219;10231.8184;6934.9175;5732.3604;1202.5574;9019.1240;0.9840
2012-03-05T00:00:00.0/2012-03-06T00:00:00.0;9765.8867;7000.8037;6062.3560;938.4477;9477.7695;4083.1113;990.9465;3092.1648;1360.6448;0.9851
2012-03-06T00:00:00.0/2012-03-07T00:00:00.0;9703.9033;6903.6973;5996.0288;907.6683;9361.9189;3081.0835;270.2912;2810.7925;516.0886;0.9851
2012-03-07T00:00:00.0/2012-03-08T00:00:00.0;9641.4053;6636.9604;5188.6289;1448.3317;7948.7671;4503.3027;1570.7238;2932.5789;2034.9869;0.9809
2012-03-08T00:00:00.0/2012-03-09T00:00:00.0;9578.5381;6640.4707;5341.4126;1299.0577;8191.0605;5351.0449;3117.0063;2234.0388;4531.7729;0.9868
2012-03-09T00:00:00.0/2012-03-10T00:00:00.0;9515.2646;6587.8276;5254.5820;1333.2456;8088.0576;5255.6738;2681.7715;2573.9026;4473.5703;0.9823
2012-03-10T00:00:00.0/2012-03-11T00:00:00.0;9451.6445;6669.0552;5479.2202;1189.8351;8528.0918;4635.1216;1502.4620;3132.6594;2420.3528;0.9826
2012-03-11T00:00:00.0/2012-03-12T00:00:00.0;9387.5938;6615.0742;5456.5923;1158.4822;8501.9736;6528.1226;5349.1997;1178.9227;8056.9585;0.9837
2012-03-12T00:00:00.0/2012-03-13T00:00:00.0;9323.2393;6654.9136;5657.5635;997.3502;8927.9062;5368.4116;3375.9890;1992.4226;5192.4707;0.9844
2012-03-13T00:00:00.0/2012-03-14T00:00:00.0;9258.5508;6557.5190;5398.4404;1159.0786;8456.0654;2149.6587;235.2877;1914.3711;389.1485;0.9854
2012-03-14T00:00:00.0/2012-03-15T00:00:00.0;9193.5557;6985.9321;6129.5088;856.4233;9975.3369;6897.6963;5940.5708;957.1251;9473.4414;0.9806
2012-03-15T00:00:00.0/2012-03-16T00:00:00.0;9128.2969;7086.5557;6378.3789;708.1766;10546.4365;6819.3955;5707.2256;1112.1702;9559.7773;0.9812
2012-03-16T00:00:00.0/2012-03-17T00:00:00.0;9062.7607;7024.4414;6338.3613;686.0803;10518.6543;6912.0806;6060.4927;851.5875;9782.0557;0.9816
2012-03-17T00:00:00.0/2012-03-18T00:00:00.0;8996.9668;6933.6494;6244.6670;688.9822;10395.5137;6923.4785;6226.5146;696.9638;10323.7988;0.9826
2012-03-18T00:00:00.0/2012-03-19T00:00:00.0;8930.9756;6589.9248;5772.1733;817.7515;9503.1631;6556.6699;5710.0830;846.5869;9232.0508;0.9833
2012-03-19T00:00:00.0/2012-03-20T00:00:00.0;8864.7803;6427.3145;5636.8774;790.4374;9269.6533;5415.6406;3539.8105;1875.8300;5166.2651;0.9840
2012-03-20T00:00:00.0/2012-03-21T00:00:00.0;8798.3926;6238.3130;5338.4956;899.8173;8692.1279;4082.9338;1749.2892;2333.6445;2619.3923;0.9851
2012-03-21T00:00:00.0/2012-03-22T00:00:00.0;8731.8496;6266.5088;5220.5737;1045.9349;8517.7627;2585.1887;737.6280;1847.5608;1481.3982;0.9854
2012-03-22T00:00:00.0/2012-03-23T00:00:00.0;8665.1914;6427.1230;5490.7739;936.3489;9129.9648;5378.1182;4125.4771;1252.6412;7105.6475;0.9809
2012-03-23T00:00:00.0/2012-03-24T00:00:00.0;8598.4092;6357.7935;5191.0342;1166.7589;8603.0430;5173.6411;2489.6687;2683.9724;4705.1216;0.9865
2012-03-24T00:00:00.0/2012-03-25T00:00:00.0;8531.4854;6341.1826;5410.3799;930.8028;9078.5918;4913.3052;2600.5210;2312.7842;4517.3135;0.9826
2012-03-25T00:00:00.0/2012-03-26T00:00:00.0;8464.5996;6083.6201;5055.0776;1028.5424;8435.8721;2662.9309;498.5975;2164.3335;741.5514;0.9830
2012-03-26T00:00:00.0/2012-03-27T00:00:00.0;8397.6221;6102.6357;5032.5933;1070.0426;8384.4033;5108.5850;3442.8760;1665.7090;4928.1172;0.9833
2012-03-27T00:00:00.0/2012-03-28T00:00:00.0;8330.5713;6421.1392;5540.0244;881.1147;9475.3447;4705.4453;2509.8618;2195.5835;4834.3403;0.9795
2012-03-28T00:00:00.0/2012-03-29T00:00:00.0;8263.6230;6318.4141;5475.5195;842.8945;9415.5693;5970.1738;4705.7041;1264.4697;7961.5171;0.9851
2012-03-29T00:00:00.0/2012-03-30T00:00:00.0;8196.6582;6093.7754;5254.7617;839.0137;9075.9668;4234.3823;2134.7988;2099.5837;4070.0747;0.9649
2012-03-30T00:00:00.0/2012-03-31T00:00:00.0;8129.7266;6162.4111;5464.5850;697.8262;9568.2305;6013.0044;5122.7065;890.2976;9016.5723;0.9816
2012-03-31T00:00:00.0/2012-04-01T00:00:00.0;8062.8252;6090.6846;5430.1274;660.5570;9566.4268;6090.6826;5430.1255;660.5573;9566.5088;0.9823
